Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context
14724,"Janouchova, Petra *",Yes,IK Byzantion,207,95207,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9571375 41.0138384),1 Certain,Sehzadebasi,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Lykon, child of, partner of Anne, grandchild of, Anne, child of, partner of Lykon, grandchild of,",2,3,Greek and Thracian,
14729,"Janouchova, Petra *",Yes,IK Byzantion,212,95212,,Istanbul,Byzantion,Byzantion,14192,POINT(28.969029 41.00923),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-100,-31,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Aristoboulos, child of Aristokrates, partner of, grandchild of, Aristodike, child of Aristoboulos, partner of, grandchild of,",2,2,Greek only,
14741,"Janouchova, Petra *",Yes,IK Byzantion,225,95225,,Terkoz,Delkos,Byzantion,14271,POINT(28.5864258 41.3273263),3 Region,found near the Terkos lake,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Noum[?], child of, partner of, grandchild of,",1,1,Roman only,
14742,"Janouchova, Petra *",Yes,IK Byzantion,224,95224,,B³y³kþekmece,,Byzantion,14473,POINT(28.5819626 41.0213551),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Fileta (e), child of Menestratos, partner of Arichos, grandchild of, Menestratos, child of, partner of, grandchild of,",2,2,Greek only,
14743,"Janouchova, Petra *",Yes,IK Byzantion,226,95226,,Istanbul,Byzantion,Byzantion,14192,POINT(28.966389 41.071944),2 Vicinity,Kagithane,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Funerary scene/Symposion,,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Andronikos / Androneikos, child of Papas, partner of, grandchild of, Epiktesis, child of Andronikos / Androneikos, partner of, grandchild of,",2,2,Greek only,
14745,"Janouchova, Petra *",Yes,IK Byzantion,228,95228,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9691234 41.0094065),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-100,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Zotichos, child of Syriskos, partner of Stratonike, grandchild of,",1,1,Greek only,
14747,"Janouchova, Petra *",Yes,IK Byzantion,230,95230,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9692521 41.0095522),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-100,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Matro, child of Hermodoros, partner of, grandchild of, Hermodoros, child of Menofilos, partner of, grandchild of,",2,2,Greek only,
14749,"Janouchova, Petra *",Yes,IK Byzantion,231,95231,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9562702 41.0131306),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,5,,,,,,,,None,,,,No,No,"Kallo, child of Dionysios, partner of, grandchild of, Dionysios, child of Apollodoros, partner of, grandchild of,",2,2,Greek only,
14758,"Janouchova, Petra *",Yes,IK Byzantion,240,95240,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9791012 41.0085321),1 Certain,Hippodrome,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Mama, child of Apfos / Apfous, partner of, grandchild of, Apfos / Apfous, child of Eufronios, partner of, grandchild of,",2,3,Thracian and Roman,
14762,"Janouchova, Petra *",Yes,IK Byzantion,243,95243,,Istanbul,Byzantion,Byzantion,14192,POINT(28.93507 41.0306793),2 Vicinity,Edirnekapi,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Theodora, child of Diogenes, partner of, grandchild of,",1,1,Greek only,
14766,"Janouchova, Petra *",Yes,IK Byzantion,247,95247,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9822769 41.0106047),1 Certain,Sultan Mehmet,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Moskos, child of, partner of, grandchild of,",1,1,Greek only,
14768,"Janouchova, Petra *",Yes,IK Byzantion,249,95249,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.71219 41.000671),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Mammia, child of Dionysios, partner of, grandchild of, Dinysis, child of Dikaios, partner of, grandchild of,",2,2,Greek only,
14777,"Janouchova, Petra *",Yes,IK Byzantion,258,95258,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9682007 41.009115),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Pas[?], child of Fileta (e), partner of, grandchild of,",1,2,Greek and Uncertain,
14783,"Janouchova, Petra *",Yes,IK Byzantion,264,95264,,Bakirk÷y,,Byzantion,14479,POINT(28.8232327 40.960845),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Filon, child of Diodoros, partner of, grandchild of,",1,1,Greek only,
14784,"Janouchova, Petra *",Yes,IK Byzantion,265,95265,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9650249 41.0085969),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Protion, child of Nedymos, partner of, grandchild of, Demokratia, child of Dion, partner of, grandchild of, Parthenike, child of Dion, partner of, grandchild of,",3,3,Greek only,
14785,"Janouchova, Petra *",Yes,IK Byzantion,266,95266,,Istanbul,Byzantion,Byzantion,14192,POINT(28.96348 41.009115),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Affia, child of Trofimos, partner of, grandchild of, Trofimos, child of Paredros, partner of, grandchild of,",2,2,Greek only,
14788,"Janouchova, Petra *",Yes,IK Byzantion,269,95269,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9656258 41.0090503),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Hadys, child of Poseidonios, partner of, grandchild of, Beigellia, Katyla, child of, partner of, grandchild of, Dionysis, child of Hadys, partner of, grandchild of,",3,4,Greek and Roman,
14790,"Janouchova, Petra *",Yes,IK Byzantion,271,95271,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7740517 41.0110581),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Polla, child of, partner of, grandchild of, Diotimos, child of Agathemeros, partner of, grandchild of, Agathemeros, child of Agathemeros, partner of, grandchild of,",3,3,Greek and Roman,
14797,"Janouchova, Petra *",Yes,IK Byzantion,277,95277,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9768696 41.0066538),1 Certain,Hippodrome,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Heroxenos, child of Dionysios, partner of, grandchild of, Mama, child of Heroxenos, partner of, grandchild of, Dynamis, child of Heroxenos, partner of, grandchild of,",3,4,Greek and Thracian,
14801,"Janouchova, Petra *",Yes,IK Byzantion,281,95281,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9638233 41.0093741),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Tatis, child of Diodoros, partner of, grandchild of, Polla, child of Diodoros, partner of, grandchild of, Paula, child of Diodoros, partner of, grandchild of, Diodoros, child of Kallistratos, partner of, grandchild of,",4,7,Mixed names,
14804,"Janouchova, Petra *",Yes,IK Byzantion,284,95284,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9679432 41.008856),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,"Chaire,",,,,,,None,,,,No,No,"Theodotos, child of Menefron, partner of, grandchild of,",1,1,Greek only,
14805,"Janouchova, Petra *",Yes,IK Byzantion,285,95285,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9497471 41.0185705),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-27,14,Roman,-1|1,,,,,,0.5,0.5,,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Matrodoros, child of Kalligeiton, partner of, grandchild of, Kalligeiton, child of Matrodoros, partner of, grandchild of,",2,2,Greek only,
14824,"Janouchova, Petra *",Yes,IK Byzantion,304,95304,58:684,Istanbul,Byzantion,Byzantion,14192,POINT(28.9672565 41.0085969),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural|1 Architectural / Ornamental,Other > notes,,sarcophagus,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,"Chaire,",,,,,,None,,,,No,No,"Lykinos, child of Aristeides, partner of, grandchild of,",1,1,Greek only,
14848,"Janouchova, Petra *",Yes,IK Byzantion,327,95327,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9672565 41.0098275),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Dionysios, child of Kollos/Kolles, partner of, grandchild of,",1,1,Greek only,
14858,"Janouchova, Petra *",Yes,IK Byzantion,337,95337,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9628792 41.0130658),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,Akroterion,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Menekrates, child of Menios, partner of, grandchild of,",1,1,Greek only,
14862,"Janouchova, Petra *",Yes,IK Byzantion,341,95341,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9620209 41.0130658),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Ktemene, child of Matras, partner of, grandchild of,",1,2,Greek and Uncertain,
14872,"Janouchova, Petra *",Yes,IK Byzantion,351,95351,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9678574 41.0092446),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,"Chaire,",,,,,,None,,,,No,No,"Affe, child of Asteas, partner of, grandchild of,",1,2,Greek and Roman,
14873,"Janouchova, Petra *",Yes,IK Byzantion,352,95352,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9591885 41.0106047),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,"Byzantios,",City,Greek,,,No,No,"Gaios, Ioulios, child of, partner of, Byzantios, grandchild of,",1,1,Roman only,
14874,"Janouchova, Petra *",Yes,IK Byzantion,353,95353,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9672565 41.0084026),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Poplios, Filikenios, Anios, child of Poplios, partner of, grandchild of,",1,2,Roman and Uncertain,
14875,"Janouchova, Petra *",Yes,IK Byzantion,356,95356,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9567852 41.0123534),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Filotas, child of Aristagoras, partner of, grandchild of,",1,1,Greek only,
14878,"Janouchova, Petra *",Yes,IK Byzantion,358,95358,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9628792 41.0087264),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,,,Akroterion,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Apfe, child of Apollonios, partner of, grandchild of,",1,1,Greek only,
14884,"Janouchova, Petra *",Yes,IK Byzantion,364,95364,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9637375 41.0073663),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Menios, child of Hermafilos, partner of, grandchild of,",1,1,Greek only,
14888,"Janouchova, Petra *",Yes,IK Byzantion,361,95361,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9640808 41.0096332),4 Uncertain,maybe from Istanbul but not sure,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Antifilos, child of, partner of, grandchild of,",1,1,Greek only,
14890,"Janouchova, Petra *",Yes,IK Byzantion,369,95369,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9651966 41.0089207),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-100,-50,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,"Chaire,",,,,,,None,,,,No,No,"Menios, child of Diliporis, partner of, grandchild of,",1,2,Greek and Thracian,
14893,"Janouchova, Petra *",Yes,IK Byzantion,371,95371,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9669991 41.0120295),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-99,-1,Not Roman,-1,,,,,,1,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Sosion, child of Simon, partner of, grandchild of,",1,1,Greek only,
14894,"Janouchova, Petra *",Yes,IK Byzantion,373,95373,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9679432 41.0085321),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,-30,100,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Papas, child of Leukios, partner of, grandchild of,",1,1,Greek only,
16240,"Janouchova, Petra *",Yes,Other,SEG 50:667.3,100341,50:667.3,Istanbul,Byzantion,Byzantion,14192,POINT(28.9778566 41.0083702),2 Vicinity,"Ed.pr. M.H.Sayar, Palmet (Sadberk Hanim Müzesi Yilligi) 3 (2000) 1-42 (Turkish and English; ph.; English translations), publishes 19 inscribed funerary stelae from the collection of the Sadberk Hanim Museum at Istanbul, only one of which has been published previously (no. 16). Their provenance is unknown in most cases, but on the basis of the reliefs they can be attributed to Byzantion (below), Perinthos (SEG 50 667 ter) and unknown localities in the Propontis region (SEG 50 1661-1663). See also SEG 50 1185, 1192, 1208/1209, and 1235.",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,Funerary scene/Symposion,"Marble stele with a funerary banquet: a man on the kline with a wreath in his outstretched right hand; on the left, a woman on a stool; on either side a servant",No,-30,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Anne, child of Eros, partner of Glaukios, grandchild of,",1,2,Greek and Thracian,
16462,"Janouchova, Petra *",Yes,Other,SEG 54:632,100356,54:632,Burgas,,Anchilaos,7986,POINT(27.3930359 42.4619666),1 Certain,"Statue of Apollo Mousagetes found in a sanctuary of the Thracian Rider on the hill Shiloto in the bay of Burgas. I.Karayotov in Burgas − vechnoto pristanishte (Burgas 2000) 58-60; non vidimus; cf. SEG 53 643(2). M.Giuzelev, art.cit. (cf. SEG 54 629) 116, 1 reports that the statue was dedicated to Ἀπόλλων Επταικεντος ",No,Religious/Ritual,No,Stone,,,Sculpture,9 Undeterminable,4 N/A,,,,,No,-99,99,Roman,-1|1,,,,,,0.5,0.5,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,1,,,,"Apollo,","Eptaikenthos,",Subregional,,None,,,,No,No,,0,0,No Name,
