Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context,
8806,"Ctibor, Jan *",Yes,IG Bulg 1(2),437,20437,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7028418 42.4100864),1 Certain,"Found in an ancient necropolis Kalfata, no. 1151, near grave 544, inhumation",No,Funerary,Yes,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Paidarche, child of Parmis, partner of, grandchild of,",1,1,Greek only,,
8808,"Ctibor, Jan *",Yes,IG Bulg 1(2),438,20438,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7014256 42.4109103),1 Certain,"Found in an ancient necropolis Kalfata, no. 1152, near grave 583, inhumation, lekythos, askos, end of 5th c. bc",No,Funerary,Yes,Stone,Other >,Sandstone,Stele,1 Intact,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Apollonis, child of Diskous, partner of, grandchild of,",1,1,Greek only,,
8810,"Ctibor, Jan *",Yes,IG Bulg 1(2),439,20439,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7006531 42.4097063),1 Certain,"Found in an ancient necropolis Kalfata, no. 1153, near grave 410, inhumation, bronze parts of crown, black firnis pottery, beginning of 3rd c. BC",No,Funerary,Yes,Stone,Other >,Sandstone,Stele,9 Undeterminable,4 N/A,,,,,No,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Parmis, child of Nossies, partner of, grandchild of,",1,1,Greek only,,
8812,"Ctibor, Jan *",Yes,IG Bulg 1(2),440,20440,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7020264 42.4091676),1 Certain,"Found in an ancient necropolis Kalfata, no. 1154, near grave 527, inhumation",No,Funerary,Yes,Stone,Other >,Sandstone,Stele,1 Intact,2 Painted,,,,The letters are painted with red colour,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Dioskoride, child of Basstakiles, partner of, grandchild of,",1,2,Greek and Thracian,,
8815,"Ctibor, Jan *",Yes,IG Bulg 1(2),441,20441,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7026272 42.4096429),1 Certain,"Found in an ancient necropolis Kalfata, no. 1155, near grave 395, inscription was standing above the grave, found also the base, remains of wooden coffin, lekythos with yellow colour an dred decoration, no 190, 3/4 of the 5th c. BC, inhumation",No,Funerary,Yes,Stone,Other >,Sandstone,Stele,8 Lost,4 N/A,,,,,No,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Silenos, child of, partner of, grandchild of, Anthesteris, child of, partner of Hekataios, grandchild of,",2,2,Greek only,,
8819,"Ctibor, Jan *",Yes,IG Bulg 1(2),442,20442,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7032709 42.4096428),1 Certain,"Found in an ancient necropolis Kalfata, no. 1156, near grave 336 and 338, inhumation, bronze earring, bronze strigil",No,Funerary,Yes,Stone,Other >,Sandstone,Stele,1 Intact,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Kolotes, child of Leodamas, partner of, grandchild of,",1,1,Greek only,,
8821,"Ctibor, Jan *",Yes,IG Bulg 1(2),443,20443,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6948595 42.4240584),3 Region,Built in the walls of the church of Sv. Bogorodica,Yes,Secondary,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Amfilochos, child of Eugnotos, partner of, grandchild of,",1,1,Greek only,,
8826,"Ctibor, Jan *",Yes,IG Bulg 1(2),444,20444,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6946449 42.4181025),2 Vicinity,Found in the place called Mapite.,No,N/A,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Xenon, child of Helonos, partner of, grandchild of,",1,1,Greek only,,
8827,"Ctibor, Jan *",Yes,IG Bulg 1(2),445,20445,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7012539 42.4104033),1 Certain,"Found in an ancient necropolis Kalfata, no. 1157, near grave 376, inhumation, stone chamber, 4 blocks, 2 m, black figured lekythos, with Eros and woman, nad lekythos with palmet, 3/4 of the 4th c. BC, part of a bigger structure, the same as grave 376a, next to it, with stone rectangle enclosure, blocks of stones, 6,2 m to 3,5 m.",No,Funerary,Yes,Stone,Other >,Sandstone,Stele,1 Intact,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Thestor, child of Artemidoros, partner of, grandchild of,",1,1,Greek only,,
8829,"Ctibor, Jan *",Yes,IG Bulg 1(2),446,20446,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6933146 42.4207004),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,7 Drawing,1 Relief,1 Architectural / Ornamental,Naiskos,,Now lost,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Hekataios, child of Diomedes, partner of, grandchild of,",1,1,Greek only,,
8831,"Ctibor, Jan *",Yes,IG Bulg 1(2),447,20447,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6945591 42.4167402),2 Vicinity,Found in a mill outside of the city. The mill has been destroyed later.,No,N/A,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,Yes,-500,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Demetrios, child of Hekatonymos, partner of, grandchild of,",1,1,Greek only,,
8833,"Ctibor, Jan *",Yes,IG Bulg 1(2),447 bis,20447.2,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7212954 42.4076466),1 Certain,Found in an ancient necropolis in the place called Korenjata,No,Funerary,Yes,Stone,Limestone,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos|Floral motive,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Pleistides, child of Hekataios, partner of, grandchild of,",1,1,Greek only,,
8835,"Ctibor, Jan *",Yes,IG Bulg 1(2),448,20448,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6935291 42.4196866),2 Vicinity,Now probably lost.,No,N/A,No,Stone,Marble,,Stele,7 Drawing,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-430,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Apollonis, child of, partner of Demeas, grandchild of,",1,1,Greek only,,
8840,"Ctibor, Jan *",Yes,IG Bulg 1(2),449,20449,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6930571 42.4207637),2 Vicinity,,No,N/A,No,Stone,Other >,Sandstone,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Hegous, child of Kresfontes, partner of, grandchild of,",1,1,Greek only,,
9103,"Ctibor, Jan *",Yes,IG Bulg 1(2),460,20460,,Sozopol,Apollonia,Apollonia,8044,POINT(27.693572 42.4170253),2 Vicinity,Found near the mills. Now lost,No,N/A,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,Yes,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Leo[?], child of Arx[?], partner of, grandchild of,",1,1,Uncertain,,
9443,"Ctibor, Jan *",Yes,IG Bulg 1(2),479 bis,20479.2,,Unknown,,,6110,POINT(27.9354858 43.2181874),4 Uncertain,"Origin unknown, now in the museum in Odessa (now Ukraine)",No,N/A,No,Stone,Other >,Sandstone,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos,,Letter painted with red colour,No,-500,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,"Mnema,Mneme,",,,,,,None,,,,No,No,"Hekataie, child of Apollodoros, partner of, grandchild of,",1,1,Greek only,,
11686,"Kobierska, Marketa *",Yes,IG Bulg 5,5060,75060,,Varna,Odessos,Odessos,3846,POINT(27.9068184 43.2086792),1 Certain,"Found in Parižka komuna St., Varna ",No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Funerary scene/Symposion,,Yes,-415,-385,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Eifis, child of Artemidoros, partner of, grandchild of,",1,1,Greek only,,
11782,"Kobierska, Marketa *",Yes,IG Bulg 5,5121,75121,,Nesebar,Mesambria,Mesambria,6172,POINT(27.718699 42.661342),4 Uncertain,In museum in Nesebar,No,N/A,No,Stone,,,Stele,2 Slightly damaged,1 Relief,,,,,Yes,-500,-401,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Medaria, child of Hericha, partner of, grandchild of Apollonios,",1,1,Greek only,,
11784,"Kobierska, Marketa *",Yes,IG Bulg 5,5122,75122,,Nesebar,Mesambria,Mesambria,6172,POINT(27.719171 42.6607581),2 Vicinity,Found in the town of Nesebar,No,N/A,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-500,-301,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Dameas, child of Telis, partner of, grandchild of,",1,1,Greek only,,
11811,"Kobierska, Marketa *",Yes,IG Bulg 5,5147,75147,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6952887 42.4168669),1 Certain,"Found in ""Kavacite"" cemetery",No,N/A,No,Stone,Limestone,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-500,-301,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Firadmon, child of Diofanes, partner of, grandchild of,",1,1,Greek only,,
11817,"Kobierska, Marketa *",Yes,IG Bulg 5,5149,75149,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6995266 42.4140114),3 Region,"Found inbuilt in a house in district Harmanite, Ropotamo St.",Yes,Secondary,No,Stone,Limestone,,Stele,1 Intact,,,,,,Yes,-500,-301,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Hekataios, child of Symmachos, partner of, grandchild of,",1,1,Greek only,,
11819,"Kobierska, Marketa *",Yes,IG Bulg 5,5150,75150,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6947951 42.416455),1 Certain,Found in the former cemetery at Korenjata,No,Funerary,No,Stone,Other >,,Stele,8 Lost,4 N/A,,,,,No,-500,-301,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Mike, child of, partner of Satyros, grandchild of,",1,1,Greek only,,
11821,"Kobierska, Marketa *",Yes,IG Bulg 5,5151,75151,,Sozopol,Apollonia,Apollonia,8044,POINT(27.6935291 42.4160115),1 Certain,Found in the former cemetery at Korenjata,No,Funerary,No,Stone,Other >,,Stele,2 Slightly damaged,1 Relief,,,,,Yes,-500,-301,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Archiboulos, child of Ermippos, partner of, grandchild of,",1,1,Greek only,,
11835,"Kobierska, Marketa *",Yes,IG Bulg 5,5155,75155,,Kiten,,Apollonia,11836,POINT(27.7753258 42.2367472),2 Vicinity,Found near the village of Kiten (southwards),No,N/A,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,,,,,Yes,-500,-301,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Verse,,Irregular,Private,,Funerary,,7,,"Keimai,",,,,,,None,,"Perinthos,",1,No,No,"Satyros, child of Eragores, partner of, grandchild of, Eragores, child of Satyros, partner of, grandchild of,",2,2,Greek only,,
11841,"Kobierska, Marketa *",Yes,IG Bulg 5,5157,75157,,Unknown,,,6110,POINT(27.9382324 43.1971673),4 Uncertain,,No,N/A,No,Stone,Limestone,,Stele,9 Undeterminable,1 Relief,,,,,Yes,-415,-385,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Patrofile, child of Possis, partner of, grandchild of,",1,1,Greek only,,
12994,"Ctibor, Jan *",Yes,Perinthos-Herakleia,286,80286,,Cesmeli,,Perinthos-Herakleia,13010,POINT(27.8297424 41.0446632),1 Certain,Found in the cemetery of the village Cesmeli,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Sacrifice|Standing person,,No,-500,-400,Not Roman,-5,,1,,,,,,,,,,,,Ionic-attic,No,Prose,,Irregular,Private,,Funerary,,5,,,,,,,,None,,,,No,No,"Perinthios, child of Lenis, partner of, grandchild of,",1,1,Greek only,,
12996,"Ctibor, Jan *",Yes,Perinthos-Herakleia,288,80288,,Aytepe,,Perinthos-Herakleia,13013,POINT(27.7408218 41.0198009),2 Vicinity,"Found in place called ""Altintarla"" near the village called ""Aytepe"". I have not been able to find these places in the map",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,Milestone,No,-500,-400,Not Roman,-5,,1,,,,,,,,,,,,Ionic-attic,No,Prose,,Boustrophedon,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Dies, child of Hippon, partner of, grandchild of,",1,1,Greek only,,
15597,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 2,100042,60:684,Sozopol,Apollonia,Apollonia,8044,POINT(27.7030134 42.4112271),1 Certain,"Necropolis Kalfata, quadrate M06; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,Pumice limestone,Stele,1 Intact,2 Painted,,,,Painted letters,Yes,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,Ionic-attic,No,Prose,,Irregular,Private,,Funerary,Possibly Ionic,2,,,,,,,,None,,,,No,No,"Hegous, child of Aretos, partner of, grandchild of,",1,1,Greek only,,
15600,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 3,100043,60:685,Sozopol,Apollonia,Apollonia,8044,POINT(27.7033782 42.4105459),1 Certain,"Necropolis Kalfata, quadrate M07-L07; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Themistagore, child of Apollonides, partner of, grandchild of,",1,1,Greek only,,
15603,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 5,100045,60:687,Sozopol,Apollonia,Apollonia,8044,POINT(27.7033353 42.4098488),1 Certain,"Necropolis Kalfata, quadrate K07; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,Limestone pumice,Stele,1 Intact,2 Painted,,,,Painted letters,Yes,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Archepolie, child of Hekataios, partner of, grandchild of,",1,1,Greek only,,
15609,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 8,100048,60:690,Sozopol,Apollonia,Apollonia,8044,POINT(27.7233982 42.4074723),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,Limestone pumice,Stele,1 Intact,4 N/A,,,,,Yes,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Menilla, child of Menon, partner of, grandchild of,",1,2,Greek and Uncertain,,
15611,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 6,100046,60:688,Sozopol,Apollonia,Apollonia,8044,POINT(27.7035928 42.409928),1 Certain,"Necropolis Kalfata, quadrate K-L06; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,Limestone pumice,Stele,1 Intact,4 N/A,,,,,Yes,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Hermon, child of Theogenes, partner of, grandchild of,",1,1,Greek only,,
15618,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 10,100050,60:692,Sozopol,Apollonia,Apollonia,8044,POINT(27.724514 42.4079635),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-499,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Menoikes, child of Epoikos, partner of, grandchild of,",1,1,Greek only,,
15627,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 14,100054,60:696,Sozopol,Apollonia,Apollonia,8044,POINT(27.7244925 42.4081377),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,Limestone pumice,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Athenaios, child of Autonoos, partner of, grandchild of,",1,1,Greek only,,
15629,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 12,100052,60:694,Sozopol,Apollonia,Apollonia,8044,POINT(27.7247286 42.4078367),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,,,,Painted letters,Yes,-499,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Athe[?], child of Pano[?], partner of, grandchild of,",1,1,Uncertain,,
15630,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 11,100051,60:693,Sozopol,Apollonia,Apollonia,8044,POINT(27.7248788 42.4081694),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-499,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Artemidoros, child of Eoagores, partner of, grandchild of,",1,1,Greek only,,
15686,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 37,100077,60:719,Sozopol,Apollonia,Apollonia,8044,POINT(27.7249432 42.406997),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,Painted letters,Yes,-499,-350,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Protonax, child of Zopyros, partner of, grandchild of,",1,1,Greek only,,
15727,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 52,100092,60:734,Sozopol,Apollonia,Apollonia,8044,POINT(27.7244282 42.4082487),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-499,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Apollonis, child of Artemisios, partner of, grandchild of,",1,1,Greek only,,
15729,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 50,100090,60:732,Sozopol,Apollonia,Apollonia,8044,POINT(27.7243423 42.4081377),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-499,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,"Kyzikenos,",City,Greek,,,No,No,,0,0,No Name,,
15730,"Janouchova, Petra *",Yes,Other,Gyuzelev 2013 49,100089,60:731,Sozopol,Apollonia,Apollonia,8044,POINT(27.7244496 42.4082645),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Naiskos,,Three acroteria,Yes,-499,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Arete, child of Dionysodoros, partner of, grandchild of,",1,1,Greek only,,
15745,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 8,100100,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7035284 42.4098647),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,"Painted letters, red ochre",Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Apollodoros, child of Sostratos, partner of, grandchild of,",1,1,Greek only,,
15746,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 7,100099,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7033997 42.4097696),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Athenais, child of Epameinon, partner of, grandchild of,",1,1,Greek only,,
15747,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 6,100098,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7035069 42.4101974),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Around cist grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Geron, Simalion, child of Xanthippos, partner of, grandchild of,",1,1,Greek only,,
