Record ID,Personal name,Gender,Ethnicity,Roman onomastics,LPGN date,Parissaki date,Source check,Author or Creator >
539,"Eifis","Female","Greek",,,,"LGPN","2"
9055,"Eikadas","Male","Uncertain",,,,"LGPN","2"
4533,"Eikaisia","Female","Roman",,,,"Epigraphic corpus","2"
4638,"Eioanes","Male","Uncertain",,,,,"2"
14428,"Eionia","Female","Greek",,,,"Epigraphic corpus","2"
15091,"Eiranichos","Male","Greek",,,,"LGPN","2"
540,"Eirenaios","Male","Greek",,,,"Epigraphic corpus","2"
542,"Eisasemes","Male","Uncertain",,,,"Epigraphic corpus","2"
543,"Eisatralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
14536,"Eisidoros","Male","Greek",,,,"LGPN","2"
14258,"Eisidotos","Male","Greek",,,,"LGPN","2"
2457,"Eision","Male","Uncertain",,,,,"2"
4332,"Eis[?]","Ambiguous","Uncertain",,,,,"2"
545,"Eithia","Female","Thracian",,,,"Dana Onomasticon 2014","2"
546,"Eithialas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
547,"Eithis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
548,"Eitiosaros","Male","Thracian",,,,"Epigraphic corpus","2"
549,"Eitizenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
550,"Ekfantos","Male","Greek",,,,"Epigraphic corpus","2"
15171,"Elenchos","Male","Greek",,,,"LGPN","2"
551,"Eleosinios","Male","Greek",,,,"Epigraphic corpus","2"
8782,"Eleosini[os/e]","Male","Greek",,,,"LGPN","1792"
15703,"Eleosis","Female","Greek",,,,"Epigraphic corpus","2"
3164,"Eleuseinios","Male","Greek",,,,"LGPN","2"
553,"Eleusis","Female","Greek",,,,"Epigraphic corpus","2"
554,"Eleutheros","Male","Greek",,,,"Epigraphic corpus","2"
556,"Elpideforos","Male","Greek",,,,"Epigraphic corpus","2"
15525,"Elpidia","Female","Greek",,,,"LGPN","2"
2892,"Elpineike","Female","Greek",,,,"LGPN","2"
558,"Elpis","Female","Greek",,,,"Epigraphic corpus","2"
5509,"Eme","Female","Uncertain",,,,"LGPN","2"
6922,"Emeritos","Male","Roman",,,,"Epigraphic corpus","2"
15631,"Eoagores","Male","Greek",,,,"Epigraphic corpus","2"
560,"Eokleides","Male","Greek",,,,"Epigraphic corpus","2"
15665,"Eokydes","Male","Uncertain",,,,,"2"
15978,"Eonymos","Male","Greek",,,,"Epigraphic corpus","2"
4580,"Epafrodeitos","Male","Greek",,,,"LGPN","2"
561,"Epafroditos","Male","Greek",,,,"Epigraphic corpus","2"
562,"Epagathos","Male","Greek",,,,"Epigraphic corpus","2"
563,"Epalkes","Male","Greek",,,,"Epigraphic corpus","2"
564,"Epameinon","Male","Greek",,,,"Epigraphic corpus","2"
5153,"Epaminon","Male","Greek",,,,"LGPN","2"
14067,"Epifanes","Male","Greek",,,,"LGPN","2"
565,"Epigenes","Male","Greek",,,,"Epigraphic corpus","2"
566,"Epigonos","Male","Greek",,,,"Epigraphic corpus","2"
567,"Epikouros","Male","Greek",,,,"Epigraphic corpus","2"
14230,"Epikrate","Female","Greek",,,,"LGPN","2"
568,"Epikrates","Male","Greek",,,,"Epigraphic corpus","2"
569,"Epiktesis","Female","Greek",,,,"Epigraphic corpus","2"
570,"Epiktetos","Male","Greek",,,,"Epigraphic corpus","2"
571,"Epimenes","Male","Greek",,,,"Epigraphic corpus","2"
4585,"Epineikos","Male","Greek",,,,"LGPN","2"
572,"Epinikos","Male","Greek",,,,"Epigraphic corpus","2"
574,"Epipolis","Male","Greek",,,,"Epigraphic corpus","2"
575,"Episas","Male","Greek",,,,"Epigraphic corpus","2"
576,"Epithymetos","Male","Greek",,,,"Epigraphic corpus","2"
2453,"Epitropos","Male","Greek",,,,"LGPN","2"
577,"Epitynchanon","Male","Greek",,,,"Epigraphic corpus","2"
15622,"Epoikos","Male","Greek",,,,"LGPN","2"
578,"Eptaikenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7755,"Eptaikethos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
6928,"Eptaitralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
8232,"Eptakenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
579,"Eptalos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
580,"Eptaporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
9258,"Eptapys","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
581,"Eptatralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
10307,"Epteizenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
8222,"Eptekenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
10325,"Eptelos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
583,"Eptemeneka","Female","Thracian",,,,"Dana Onomasticon 2014","2"
7731,"Eptenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7744,"Epteporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
584,"Eptepouos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
9332,"Eptepyris","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
585,"Eptesychis","Female","Thracian",,,,"Dana Onomasticon 2014","2"
586,"Eptesykos","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
7188,"Eptetralis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
7191,"Epte[?]","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16321,"Epynike","Female","Greek",,,,"LGPN","2"
12501,"Eraseinos","Male","Uncertain",,,,,"1792"
11567,"Eraste","Female","Greek",,,,"LGPN","2"
591,"Erastos","Male","Greek",,,,"Epigraphic corpus","2"
5887,"Erato","Female","Greek",,,,"LGPN","2"
592,"Eraton","Male","Greek",,,,"Epigraphic corpus","2"
4577,"Eresi[?]","Ambiguous","Uncertain",,,,,"2"
8358,"Erginos","Male","Greek",,,,"LGPN","2"
9275,"Erimere[?]s","Male","Thracian",,,,"Epigraphic corpus","2"
4645,"Erine (Irini)","Female","Greek",,,,"LGPN","2"
16123,"Erpyllos","Male","Uncertain",,,,,"2"
595,"Erymenidas","Male","Greek",,,,"Epigraphic corpus","2"
596,"Erythe","Female","Greek",,,,"Epigraphic corpus","2"
4640,"Esakios","Ambiguous","Uncertain",,,,,"2"
597,"Esbenis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
598,"Eskados","Male","Uncertain",,,,"Epigraphic corpus","2"
15963,"Estaios","Male","Greek",,,,"LGPN","2"
600,"Eteokles","Male","Greek",,,,"Epigraphic corpus","2"
9220,"Etrouskilla","Female","Roman",,,,"Epigraphic corpus","2"
603,"Euagrios","Male","Greek",,,,"Epigraphic corpus","2"
604,"Euandros","Male","Greek",,,,"Epigraphic corpus","2"
605,"Euangelos","Male","Greek",,,,"Epigraphic corpus","2"
606,"Euaristos","Male","Greek",,,,"Epigraphic corpus","2"
607,"Eubios","Male","Greek",,,,"Epigraphic corpus","2"
16622,"Euboidios","Male","Uncertain",,,,,"2"
608,"Euboula","Female","Greek",,,,"Epigraphic corpus","2"
4128,"Euboule","Female","Greek",,,,"LGPN","2"
609,"Euboulides","Male","Greek",,,,"Epigraphic corpus","2"
14060,"Euboulos","Male","Greek",,,,"LGPN","2"
610,"Eucharia","Female","Greek",,,,"Epigraphic corpus","2"
611,"Eudaimon","Male","Greek",,,,"Epigraphic corpus","2"
15391,"Eudas","Male","Greek",,,,"LGPN","2"
13967,"Eudemos","Male","Greek",,,,"LGPN","2"
4765,"Eudoxi[?]","Ambiguous","Greek",,,,"LGPN","2"
612,"Eudoxos","Male","Greek",,,,"Epigraphic corpus","2"
613,"Euelpistos","Male","Greek",,,,"Epigraphic corpus","2"
614,"Euethes","Male","Greek",,,,"Epigraphic corpus","2"
615,"Eufamidas","Male","Greek",,,,"Epigraphic corpus","2"
15974,"Eufamos","Male","Greek",,,,"LGPN","2"
616,"Eufanes","Male","Greek",,,,"Epigraphic corpus","2"
618,"Eufemia","Female","Greek",,,,"Epigraphic corpus","2"
619,"Eufemos","Male","Greek",,,,"Epigraphic corpus","2"
15060,"Eufiletos","Male","Greek",,,,"LGPN","2"
14507,"Eufronios","Male","Greek",,,,"LGPN","2"
620,"Eufrosyne","Female","Greek",,,,"Epigraphic corpus","2"
621,"Eugamos","Male","Greek",,,,"Epigraphic corpus","2"
13972,"Eugenetor","Male","Greek",,,,"LGPN","2"
622,"Eugnotos","Male","Greek",,,,"Epigraphic corpus","2"
13986,"Euhemeria","Female","Greek",,,,"LGPN","2"
623,"Eukladios","Male","Greek",,,,"Epigraphic corpus","2"
14048,"Eukleia","Female","Greek",,,,"LGPN","2"
624,"Eukleon","Male","Greek",,,,"Epigraphic corpus","2"
625,"Eukrates","Male","Greek",,,,"Epigraphic corpus","2"
626,"Euktemon","Male","Greek",,,,"Epigraphic corpus","2"
627,"Eumachos","Male","Greek",,,,"Epigraphic corpus","2"
629,"Eumelos","Male","Greek",,,,"Epigraphic corpus","2"
630,"Eumolpos","Male","Greek",,,,"Epigraphic corpus","2"
631,"Eumousos","Male","Greek",,,,"Epigraphic corpus","2"
14377,"Eupalinos","Male","Greek",,,,"LGPN","2"
632,"Eupeithos","Male","Greek",,,,"Epigraphic corpus","2"
633,"Eupolemos","Male","Greek",,,,"Epigraphic corpus","2"
3944,"Eupoli[?]","Ambiguous","Uncertain",,,,,"2"
16035,"Euprepes","Male","Greek",,,,"LGPN","2"
635,"Euprosodos","Male","Greek",,,,"Epigraphic corpus","2"
5510,"Eup[?]","Male","Uncertain",,,,,"2"
15792,"Euresibios","Male","Greek",,,,"LGPN","2"
636,"Euryfon","Male","Greek",,,,"Epigraphic corpus","2"
2736,"Eurynomos","Male","Greek",,,,"LGPN","2"
639,"Eusebios","Male","Greek",,,,"Epigraphic corpus","2"
640,"Eustathios","Male","Greek",,,,"Epigraphic corpus","2"
641,"Eustochios","Male","Greek",,,,"Epigraphic corpus","2"
14400,"Eutaxia","Female","Greek",,,,"LGPN","2"
15487,"Euthakon","Male","Greek",,,,"LGPN","2"
16261,"Euthetos","Male","Greek",,,,"LGPN","2"
643,"Eutyches","Male","Greek",,,,"Epigraphic corpus","2"
644,"Eutychianos","Male","Greek",,,,"Epigraphic corpus","2"
645,"Eutychides","Male","Greek",,,,"Epigraphic corpus","2"
646,"Eutychis","Male","Greek",,,,"Epigraphic corpus","2"
647,"Eutychos","Male","Greek",,,,"Epigraphic corpus","2"
649,"Euxenides","Male","Greek",,,,"Epigraphic corpus","2"
8744,"Eu[?]","Ambiguous","Uncertain",,,,,"2"
653,"Exochos","Male","Greek",,,,"Epigraphic corpus","2"
654,"Ezbenis","Male","Thracian",,,,"Epigraphic corpus","2"
4717,"E[?]","Ambiguous","Uncertain",,,,,"2"
15905,"Fabios","Male","Roman",,,,"Epigraphic corpus","2"
9003,"Fadianos","Male","Greek",,,,"LGPN","2"
16605,"Faesax","Male","Uncertain",,,,"LGPN","2"
656,"Faidimos","Male","Greek",,,,"Epigraphic corpus","2"
15644,"Faidon","Male","Greek",,,,"LGPN","2"
14403,"Faikon","Male","Greek",,,,"LGPN","2"
657,"Fainippos","Male","Greek",,,,"Epigraphic corpus","2"
658,"Falakrion","Male","Greek",,,,"Epigraphic corpus","2"
660,"Faneros","Male","Greek",,,,"Epigraphic corpus","2"
661,"Fanes","Male","Greek",,,,"Epigraphic corpus","2"
663,"Faniche","Male","Greek",,,,"Epigraphic corpus","2"
664,"Fanippos","Male","Greek",,,,"Epigraphic corpus","2"
665,"Fanopolis","Male","Greek",,,,"Epigraphic corpus","2"
666,"Farsalos","Male","Greek",,,,"Epigraphic corpus","2"
2268,"Farsouleios","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
667,"Fasis","Male","Greek",,,,"Epigraphic corpus","2"
16160,"Fausteinos","Male","Roman",,,,"Epigraphic corpus","2"
2269,"Faustos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
12464,"Faust[?]","Ambiguous","Roman",,,,"Epigraphic corpus","1792"
670,"Feileinos","Male","Greek",,,,"Epigraphic corpus","2"
671,"Feileios","Male","Greek",,,,"Epigraphic corpus","2"
672,"Feilias","Male","Greek",,,,"Epigraphic corpus","2"
673,"Ferops","Male","Greek",,,,"Epigraphic corpus","2"
16258,"Festa","Female","Uncertain",,,,,"2"
2270,"Festos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
2882,"Fidias","Male","Greek",,,,"Epigraphic corpus","2"
15081,"Fidon","Male","Greek",,,,"Epigraphic corpus","2"
9706,"Fidos","Male","Uncertain",,,,"LGPN","1793"
674,"Fila","Female","Greek",,,,"Epigraphic corpus","2"
15069,"Filadelfos","Male","Greek",,,,"LGPN","2"
675,"Filagros","Male","Greek",,,,"Epigraphic corpus","2"
677,"Filargyros","Male","Greek",,,,"Epigraphic corpus","2"
679,"Filemon","Male","Greek",,,,"Epigraphic corpus","2"
680,"Fileros","Male","Greek",,,,"Epigraphic corpus","2"
681,"Filete","Female","Greek",,,,"Epigraphic corpus","2"
15472,"Filikenios","Male","Roman",,,,"Epigraphic corpus","2"
682,"Filinos","Male","Greek",,,,"Epigraphic corpus","2"
12875,"Filios","Male","Greek",,,,"LGPN","2"
683,"Filippos","Male","Greek",,,,"Epigraphic corpus","2"
684,"Filiskos","Male","Greek",,,,"Epigraphic corpus","2"
685,"Filiste","Female","Greek",,,,"Epigraphic corpus","2"
15906,"Filodamos","Male","Greek",,,,"LGPN","2"
16138,"Filodemos","Male","Greek",,,,"LGPN","2"
686,"Filokrateia","Female","Greek",,,,"Epigraphic corpus","2"
687,"Filokrates","Male","Greek",,,,"Epigraphic corpus","2"
14129,"Filokynegos","Male","Greek",,,,"LGPN","2"
14298,"Filomenos","Male","Greek",,,,"LGPN","2"
688,"Filomousos","Male","Greek",,,,"Epigraphic corpus","2"
689,"Filon","Male","Greek",,,,"Epigraphic corpus","2"
6106,"Filonas","Male","Greek",,,,"LGPN","2"
692,"Filopappos","Male","Greek",,,,"Epigraphic corpus","2"
694,"Filoserapis","Male","Greek",,,,"Epigraphic corpus","2"
15427,"Filostratos","Male","Greek",,,,"LGPN","2"
14038,"Filotas","Male","Greek",,,,"LGPN","2"
695,"Filotimos","Male","Greek",,,,"Epigraphic corpus","2"
5791,"Filotim[?]","Female","Greek",,,,"LGPN","2"
15076,"Filoumene","Female","Greek",,,,"LGPN","2"
696,"Filoxenos","Male","Greek",,,,"Epigraphic corpus","2"
697,"Filtate","Female","Greek",,,,"Epigraphic corpus","2"
2271,"Firmina","Female","Roman","Cognomen",,,"Epigraphic corpus","2"
2272,"Firmos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
2210,"Flabia (Flavia)","Female","Roman","Gentilium",,,"Epigraphic corpus","2"
2211,"Flabios (Flaouios, Flavios)","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
8692,"Flakkos","Male","Roman",,,,"Epigraphic corpus","2"
4010,"Flaouios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
699,"Foibos","Male","Greek",,,,"Epigraphic corpus","2"
14016,"Foinix","Male","Greek",,,,"LGPN","2"
15180,"Fokritos","Male","Greek",,,,"LGPN","2"
11392,"Fondanos","Male","Roman","Cognomen",,,"Epigraphic corpus","1792"
13892,"Forfane","Female","Roman",,,,"Epigraphic corpus","2"
13888,"Forfanos","Male","Roman",,,,"Epigraphic corpus","2"
12611,"Fortion","Male","Uncertain",,,,"LGPN","1792"
8735,"Fortounata","Female","Roman",,,,"Epigraphic corpus","2"
9309,"Fortounatos","Male","Roman",,,,"Epigraphic corpus","2"
15527,"Fosforos","Male","Greek",,,,"LGPN","2"
700,"Foteinos","Male","Greek",,,,"Epigraphic corpus","2"
4636,"Fotenos","Male","Greek",,,,"LGPN","2"
16111,"Fotogenes","Male","Greek",,,,"Epigraphic corpus","2"
9299,"Foulbia","Female","Roman",,,,"Epigraphic corpus","2"
8925,"Foulbios","Male","Roman",,,,"Epigraphic corpus","2"
8091,"Fouria","Female","Roman",,,,"Epigraphic corpus","2"
15377,"Fo[?]","Ambiguous","Uncertain",,,,,"2"
702,"Frasidemos","Male","Greek",,,,"Epigraphic corpus","2"
15102,"Fyllis","Female","Greek",,,,"LGPN","2"
15836,"Fyrson","Male","Greek",,,,"LGPN","2"
15826,"Gagios","Male","Greek",,,,"LGPN","2"
2445,"Gaia","Female","Greek",,,,"LGPN","2"
2173,"Gaios","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
704,"Gaipes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
5935,"Gallienos","Male","Roman",,,,"Epigraphic corpus","2"
706,"Ganyon","Male","Greek",,,,"Epigraphic corpus","2"
707,"Garoulas","Male","Thracian",,,,"Epigraphic corpus","2"
709,"Gastron","Male","Greek",,,,"Epigraphic corpus","2"
14418,"Gaukion","Male","Greek",,,,"LGPN","2"
8728,"Gauros","Male","Uncertain",,,,"LGPN","2"
7856,"Gei[?]keilos","Male","Uncertain",,,,,"2"
713,"Gelaseinos","Male","Greek",,,,"Epigraphic corpus","2"
12801,"Gemella","Female","Roman","Praenomen",,,"LGPN","1792"
2222,"Gemellos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
6779,"Geneales","Male","Uncertain",,,,,"2"
714,"Genikeilas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
12576,"Genoukia","Female","Uncertain",,,,,"1792"
715,"Georgia","Female","Greek",,,,"Epigraphic corpus","2"
716,"Gepepyris","Female","Thracian",,,,"Dana Onomasticon 2014","2"
16613,"Geres","Male","Greek",,,,"LGPN","2"
4775,"Germanicus","Male","Roman",,,,"Epigraphic corpus","2"
2622,"Germanikos","Male","Roman",,,,"Epigraphic corpus","2"
7186,"Germanos","Male","Uncertain",,,,,"2"
718,"Geron","Male","Greek",,,,"Epigraphic corpus","2"
14442,"Geron","Male","Greek",,,,"LGPN","2"
719,"Gerontidas","Male","Greek",,,,"Epigraphic corpus","2"
723,"Gezoteizis","Female","Thracian",,,,"Epigraphic corpus","2"
725,"Gilpyris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
726,"Gitis","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
727,"Glaukias","Male","Greek",,,,"Epigraphic corpus","2"
5415,"Glaukios","Male","Greek",,,,"LGPN","2"
14059,"Glaukippos","Male","Greek",,,,"LGPN","2"
728,"Glaukos","Male","Greek",,,,"Epigraphic corpus","2"
15022,"Glykea","Female","Greek",,,,"LGPN","2"
729,"Glykera","Female","Greek",,,,"Epigraphic corpus","2"
4625,"Glykerea","Female","Uncertain",,,,"LGPN","2"
730,"Glykeria","Female","Greek",,,,"Epigraphic corpus","2"
731,"Glykinna","Female","Greek",,,,"Epigraphic corpus","2"
732,"Glykon","Male","Greek",,,,"Epigraphic corpus","2"
733,"Glykytes","Female","Greek",,,,"Epigraphic corpus","2"
3938,"Gly[?]","Male","Uncertain",,,,,"2"
2174,"Gnaios","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
734,"Gnoma","Female","Greek",,,,"Epigraphic corpus","2"
735,"Goazeira","Female","Thracian",,,,"Dana Onomasticon 2014","2"
15437,"Gokon","Male","Greek",,,,"LGPN","2"
736,"Goleis","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
16512,"Gonimaseze","Female","Thracian",,,,"Dana Onomasticon 2014","2"
7586,"Gorgias","Male","Greek",,,,"LGPN","2"
16628,"Gortas","Male","Greek",,,,"LGPN","2"
14963,"Goukousa","Female","Uncertain",,,,,"1792"
738,"Grafikos","Male","Greek",,,,"Epigraphic corpus","2"
7548,"Graptiakos","Male","Uncertain",,,,,"1793"
2960,"Gratos","Male","Roman","Gentilium",,,"LGPN","2"
2224,"Grekinos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
16039,"Grogios","Male","Uncertain",,,,,"2"
15046,"Gykea","Female","Uncertain",,,,,"2"
739,"Gylon","Male","Greek",,,,"Epigraphic corpus","2"
740,"Gyze","Male","Thracian",,,,"Dana Onomasticon 2014","2"
741,"Habros","Male","Greek",,,,"Epigraphic corpus","2"
742,"Hadista","Female","Greek",,,,"Epigraphic corpus","2"
2358,"Hadrianos","Male","Roman",,,,"Epigraphic corpus","2"
743,"Hadys","Male","Greek",,,,"Epigraphic corpus","2"
746,"Halys","Male","Greek",,,,"Epigraphic corpus","2"
747,"Harmodios","Male","Greek",,,,"Epigraphic corpus","2"
748,"Harpaleus","Male","Greek",,,,"Epigraphic corpus","2"
749,"Harpalis","Female","Greek",,,,"Epigraphic corpus","2"
750,"Harpokrates","Male","Greek",,,,"Epigraphic corpus","2"
8183,"Hebryzelmis","Male","Thracian",,,,"Epigraphic corpus","2"
2810,"Hedea","Female","Uncertain",,,,,"2"
753,"Hedeia","Female","Greek",,,,"Epigraphic corpus","2"
15853,"Hediste","Female","Greek",,,,"LGPN","2"
15567,"Hedyle","Female","Greek",,,,"LGPN","2"
754,"Hedylos","Male","Greek",,,,"Epigraphic corpus","2"
755,"Hedys","Female","Greek",,,,"Epigraphic corpus","2"
4419,"Hed[?]","Ambiguous","Uncertain",,,,,"2"
4762,"Hed[eia]","Female","Greek",,,,"LGPN","2"
15636,"Hefaistes","Male","Greek",,,,"LGPN","2"
756,"Hefaistion","Male","Greek",,,,"Epigraphic corpus","2"
757,"Hefaistios","Male","Greek",,,,"Epigraphic corpus","2"
759,"Hefaistodikos","Male","Greek",,,,"Epigraphic corpus","2"
15814,"Hegeanassa","Female","Greek",,,,"LGPN","2"
760,"Hegemon","Male","Greek",,,,"Epigraphic corpus","2"
761,"Hegesagoras","Male","Greek",,,,"Epigraphic corpus","2"
762,"Hegesianax","Male","Greek",,,,"Epigraphic corpus","2"
764,"Hegesidemos","Male","Greek",,,,"Epigraphic corpus","2"
765,"Hegesifon","Male","Greek",,,,"Epigraphic corpus","2"
3202,"Hegesilaos","Male","Greek",,,,"LGPN","2"
766,"Hegesileos","Male","Greek",,,,"Epigraphic corpus","2"
767,"Hegesimachos","Male","Greek",,,,"Epigraphic corpus","2"
768,"Hegesippides","Male","Greek",,,,"Epigraphic corpus","2"
769,"Hegesippos","Male","Greek",,,,"Epigraphic corpus","2"
772,"Hegous","Female","Greek",,,,"Epigraphic corpus","2"
16592,"Hekabe","Female","Greek",,,,"LGPN","2"
773,"Hekataie","Female","Greek",,,,"Epigraphic corpus","2"
774,"Hekataios","Male","Greek",,,,"Epigraphic corpus","2"
775,"Hekatodoros","Male","Greek",,,,"Epigraphic corpus","2"
15697,"Hekatokles","Male","Greek",,,,"LGPN","2"
776,"Hekatombios","Male","Greek",,,,"Epigraphic corpus","2"
777,"Hekatonassa","Female","Greek",,,,"Epigraphic corpus","2"
778,"Hekatonymos","Male","Greek",,,,"Epigraphic corpus","2"
779,"Helene","Female","Greek",,,,"Epigraphic corpus","2"
15298,"Heliades","Male","Greek",,,,"LGPN","2"
780,"Heliodora","Female","Greek",,,,"Epigraphic corpus","2"
781,"Heliodoros","Male","Greek",,,,"Epigraphic corpus","2"
782,"Heliodotos","Male","Greek",,,,"Epigraphic corpus","2"
783,"Helis","Male","Greek",,,,"Epigraphic corpus","2"
784,"Hellen","Male","Greek",,,,"Epigraphic corpus","2"
12581,"Heortases","Male","Uncertain",,,,"LGPN","1792"
785,"Heptaikenthos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
786,"Herafilos","Male","Greek",,,,"Epigraphic corpus","2"
787,"Heragenes","Male","Greek",,,,"Epigraphic corpus","2"
788,"Heragoras","Male","Greek",,,,"Epigraphic corpus","2"
15741,"Heragores","Male","Greek",,,,"LGPN","2"
789,"Herainna","Female","Greek",,,,"Epigraphic corpus","2"
2499,"Herainne","Female","Greek",,,,"LGPN","2"
790,"Heraion","Male","Greek",,,,"Epigraphic corpus","2"
791,"Herais","Female","Greek",,,,"Epigraphic corpus","2"
4181,"Herai[on?]","Male","Greek",,,,"LGPN","2"
2833,"Heraklas","Male","Greek",,,,"LGPN","2"
6457,"Herakleidas","Male","Greek",,,,"LGPN","2"
792,"Herakleides","Male","Greek",,,,"Epigraphic corpus","2"
2547,"Herakleios","Male","Greek",,,,"LGPN","2"
16297,"Herakleiotes","Male","Greek",,,,"LGPN","2"
793,"Herakleitos","Male","Greek",,,,"Epigraphic corpus","2"
794,"Herakleon","Male","Greek",,,,"Epigraphic corpus","2"
795,"Herakles","Male","Greek",,,,"Epigraphic corpus","2"
9021,"Heraklia","Female","Greek",,,,"LGPN","2"
796,"Heraklianos / Herakleianos","Male","Greek",,,,"Epigraphic corpus","2"
4383,"Heraklides","Male","Greek",,,,"LGPN","2"
797,"Herakon","Male","Greek",,,,"Epigraphic corpus","2"
798,"Herandros","Male","Greek",,,,"Epigraphic corpus","2"
799,"Heranos","Male","Greek",,,,"Epigraphic corpus","2"
800,"Heras","Male","Greek",,,,"Epigraphic corpus","2"
16185,"Hera[?]sa","Female","Greek",,,,"LGPN","2"
4218,"Hera[kl]ei[des]","Male","Greek",,,,"LGPN","2"
9219,"Herennia","Female","Roman",,,,"Epigraphic corpus","2"
2530,"Heresstratos","Male","Greek",,,,"LGPN","2"
802,"Hericha","Female","Greek",,,,"Epigraphic corpus","2"
15030,"Herios","Male","Greek",,,,"LGPN","2"
14267,"Heris","Female","Greek",,,,"LGPN","2"
7650,"Herkoulanos","Male","Roman",,,,"LGPN","1793"
803,"Hermadion","Male","Greek",,,,"Epigraphic corpus","2"
804,"Hermafilos","Male","Greek",,,,"Epigraphic corpus","2"
15484,"Hermagenes","Male","Greek",,,,"LGPN","2"
805,"Hermagoras","Male","Greek",,,,"Epigraphic corpus","2"
807,"Hermais","Male","Greek",,,,"Epigraphic corpus","2"
808,"Hermas","Male","Greek",,,,"Epigraphic corpus","2"
5731,"Hermas","Male","Greek",,,,"LGPN","2"
809,"Hermeios","Male","Greek",,,,"Epigraphic corpus","2"
810,"Hermes","Male","Greek",,,,"Epigraphic corpus","2"
10012,"Hermias","Male","Greek",,,,"LGPN","2"
811,"Hermione","Female","Greek",,,,"Epigraphic corpus","2"
812,"Hermodoros","Male","Greek",,,,"Epigraphic corpus","2"
813,"Hermodotos","Male","Greek",,,,"Epigraphic corpus","2"
814,"Hermofantos","Male","Greek",,,,"Epigraphic corpus","2"
815,"Hermofilos","Male","Greek",,,,"Epigraphic corpus","2"
816,"Hermogenes","Male","Greek",,,,"Epigraphic corpus","2"
817,"Hermokrates","Male","Greek",,,,"Epigraphic corpus","2"
819,"Hermon","Male","Greek",,,,"Epigraphic corpus","2"
820,"Hermonax","Male","Greek",,,,"Epigraphic corpus","2"
823,"Hermotimos","Male","Greek",,,,"Epigraphic corpus","2"
824,"Heroboulos","Male","Greek",,,,"Epigraphic corpus","2"
825,"Herodes","Male","Greek",,,,"Epigraphic corpus","2"
826,"Herodianos","Male","Greek",,,,"Epigraphic corpus","2"
827,"Herodoros","Male","Greek",,,,"Epigraphic corpus","2"
828,"Herodote","Female","Greek",,,,"Epigraphic corpus","2"
829,"Herodotos","Male","Greek",,,,"Epigraphic corpus","2"
4326,"Herodo[tos]","Male","Greek",,,,"LGPN","2"
15212,"Herofantos","Male","Greek",,,,"LGPN","2"
15970,"Herofilas","Male","Greek",,,,"LGPN","2"
831,"Herofilos","Male","Greek",,,,"Epigraphic corpus","2"
832,"Herofon","Male","Greek",,,,"Epigraphic corpus","2"
833,"Herogeiton","Male","Greek",,,,"Epigraphic corpus","2"
14370,"Heroichos","Male","Greek",,,,"LGPN","2"
834,"Heron","Male","Greek",,,,"Epigraphic corpus","2"
835,"Heronestos","Male","Greek",,,,"Epigraphic corpus","2"
836,"Heronymos","Male","Greek",,,,"Epigraphic corpus","2"
838,"Herostratos","Male","Greek",,,,"Epigraphic corpus","2"
839,"Heroteimos","Male","Greek",,,,"Epigraphic corpus","2"
