Record ID,Creator of the record ID ,Creator of the record,Checked,Corpus name,Corpus ID number,Corpus ID numeric,SEG number,Location > ID ,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief decoration,Architectural relief,Figural relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords ID ,Administrative keywords,Formulaic keywords ID ,Formulaic keywords,Honorific keywords ID ,Honorific keywords,Religious keywords ID ,Religious keywords,Epithet > ID ,Epithet >,Collective group names ID ,Collective group names,Geographic names ID ,Geographic names,Imperial titulature,Currency,Person > ID ,Person >,Visual documentation
8977,1793,"Kobierska, Marketa",Yes,"IG Bulg 3,1",998,40998,,7544,Plovdiv - Philippopolis - Philippopolis,POINT(24.74982 42.14727),2 Vicinity,,No,N/A,No,Stone,Other >,,Other,4 Almost destroyed,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Funerary,,8,2645,Autokrator,1919|1930,"Chaire|Parodita,Parodeita",,1883|1860,kyrios|Apollo,7955,Kendreisos / Kendrisos,4232,Neikaios,,No,Yes,,,,,
9520,1793,"Kobierska, Marketa",Yes,"IG Bulg 3,1",1006|5446,41006,,7544,Plovdiv - Philippopolis - Philippopolis,POINT(24.7384644 42.1491508),2 Vicinity,,No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,,,Roman,,,Yes,Prose,Roman style,Irregular,Private,,Funerary,,11,,1919|1930,"Chaire|Parodita,Parodeita",,3340|6497,Dis Manibus|theoi katachthoneioi,,,,No,No,9521|9523|9526,"Tiberios, Klaudios, child of, partner of, grandchild of|Tiberios, Klaudios, Preimigenianos, child of, partner of, grandchild of|Silouia / Silvia, Preimigenia, child of, partner of, grandchild of",,,,,,
9649,1793,"Kobierska, Marketa",Yes,"IG Bulg 3,1",1022,41022,,7544,Plovdiv - Philippopolis - Philippopolis,POINT(24.74982 42.14727),2 Vicinity,"in a destructed mound, Gastite mogili",No,Funerary,Yes,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,,,Roman,,,No,Verse,Roman style,Irregular,Private,,Funerary,,8,,1930|1932,"Parodita,Parodeita|Sema",,,,,,No,No,9656|9651|9657,"Kainis, child of Mithradates, partner of, grandchild of|Mithradates, child of, partner of Chreste, grandchild of|Chreste, child of, partner of Mithradates, grandchild of",,,,,,,
9668,1793,"Kobierska, Marketa",Yes,"IG Bulg 3,1",1026|5456,41026,,7544,Plovdiv - Philippopolis - Philippopolis,POINT(24.74982 42.14727),2 Vicinity,,No,N/A,No,Stone,,,N/A,8 Lost,4 N/A,,,,,No,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,7,,1930,"Parodita,Parodeita",,,,,,No,No,9669|8976|9671|9672,"Sekounda, Kleopatra, child of, partner of, grandchild of|Chreste, child of, partner of, grandchild of|Atilia, child of, partner of, grandchild of|Apollinarios, child of, partner of, grandchild of",,,,,,,
7339,1793,"Kobierska, Marketa",Yes,IG Bulg 2,828|5361,30828,,7340,Provadia - - Marcianopolis,POINT(27.4408436 43.1777986),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,5,,1927|1921|1919|1930,"Mnema,Mneme|Charin|Chaire|Parodita,Parodeita",,,,,,No,No,7341,"Agrippeina, child of, partner of, grandchild of",,,,,,,
6943,1793,"Kobierska, Marketa",Yes,IG Bulg 2,744|5263,30744,,6937,Razgrad - Abritus - Abritus,POINT(26.5466595 43.5261486),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,7 Drawing,1 Relief,1 Architectural / Ornamental,Floral motive,,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,14,,1933|1907|1919|1930,"Stele|Anetheken|Chaire|Parodita,Parodeita",,6497,theoi katachthoneioi,,,,No,No,6946|6947|5026,"Eptaporis, child of, partner of Drei[nouzerias]?, grandchild of|Drei[nouzerias]?, child of Bourtheithes, partner of, grandchild of|Maximos, child of, partner of, grandchild of",,,,,,
9126,2|1793,"Janouchova, Petra|Kobierska, Marketa",Yes,IG Bulg 4,1955|5680,61955,,8901,Serdica - Serdica - Serdica,POINT(23.3210349 42.6970562),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental|2 Figural,Architectural moulding|Floral motive,Animal,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,10,,1903|1927|1921|1930,"Agathe tyche|Mnema,Mneme|Charin|Parodita,Parodeita",,,,4232,Neikaios,,No,No,9128,"Dilaes/Dilles, child of Tyrannos, partner of, Neikaios, grandchild of",,,,,,
9131,2,"Janouchova, Petra",Yes,IG Bulg 4,1957,61957,,8901,Serdica - Serdica - Serdica,POINT(23.3310127 42.6965515),3 Region,,Yes,Secondary,No,Stone,Limestone,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental|2 Figural,Architectural moulding,Funerary portrait,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,10,,1920|1930,"Chairete|Parodita,Parodeita",,,,,,No,No,9132|9134|9136|6564,"Neiketes, child of Asklepiades, partner of, grandchild of|Theofile, child of, partner of Asklepiades, grandchild of|Asklepos ?, child of, partner of, grandchild of|Chrestos, child of, partner of, grandchild of",,,,,,,
9143,2,"Janouchova, Petra",Yes,IG Bulg 4,1960|1033,61960,,8901,Serdica - Serdica - Serdica,POINT(23.3248973 42.6976239),2 Vicinity,,No,N/A,No,Stone,,,N/A,7 Drawing,4 N/A,,,,,No,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Funerary,"If someone else uses this grave, will pay money to the city.",9,1846,Polis,1919|1930,"Chaire|Parodita,Parodeita",,,,,,No,Yes,4830|9145,"Aurelios, Diogenes, child of, partner of, grandchild of|Markiane, child of, partner of, grandchild of",,,,,,
9154,2,"Janouchova, Petra",Yes,IG Bulg 4,1963,61963,,8901,Serdica - Serdica - Serdica,POINT(23.3309269 42.6965042),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Architectural moulding|Floral motive,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Funerary,,7,,1919|1930|1932,"Chaire|Parodita,Parodeita|Sema",,,,,,No,No,9159|9162,"Eptesykos, child of Thintas, partner of, grandchild of|Deskter, child of Salas, partner of, grandchild of",,,,,,,
9174,2,"Janouchova, Petra",Yes,IG Bulg 4,1968,61968,,8901,Serdica - Serdica - Serdica,POINT(23.3216572 42.6974504),2 Vicinity,,No,N/A,No,Stone,,,N/A,9 Undeterminable,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,1930,"Parodita,Parodeita",,,,,,No,No,,,,,,,,,
7491,1793,"Kobierska, Marketa",Yes,IG Bulg 2,864,30864,,7487,Silistra - Durostorum - Durostorum,POINT(27.2649765 44.1186486),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,7 Drawing,4 N/A,,,,,Yes,,,,,,No,Prose,,Irregular,Private,,Funerary,,6,,1919|1930,"Chaire|Parodita,Parodeita",,,,,,No,No,7494,"Diodotos, child of, partner of, grandchild of",,,,,,,
14603,1792,"Ctibor, Jan",Yes,IK Byzantion,S61,96061,,14139,Silivri - Salymbria - Salymbria,POINT(28.2465363 41.0798687),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,,,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,9,1846,Polis,3441|1921|1924|1933|1919|1930,"Mneias|Charin|Kateskeuasen|Stele|Chaire|Parodita,Parodeita",,,,,,No,Yes,,,,,,,,
9324,1792,"Ctibor, Jan",Yes,IG Bulg 1(2),466,20466,,8044,Sozopol - Apollonia - Apollonia,POINT(27.6941729 42.4237733),2 Vicinity,"Found ""in the city""",No,N/A,No,Stone,,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Horse   rider,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,4,,1919|1930,"Chaire|Parodita,Parodeita",,,,,,No,No,9325,"Markos, child of Kotys, partner of, grandchild of Markos",,,,,,,
9368,1792,"Ctibor, Jan",Yes,IG Bulg 1(2),472,20472,,8044,Sozopol - Apollonia - Apollonia,POINT(27.7064037 42.3878073),2 Vicinity,"Found south of Sozopol, in a place, where were ruins of more buildings.",No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,1919|1930,"Chaire|Parodita,Parodeita",,,,,,No,No,,,,,,,,,
16516,2,"Janouchova, Petra",Yes,Other,SEG 51:917,100384,51:917,6671,Stara Zagora - Augusta Traiana - Augusta Traiana,POINT(25.6234217 42.4259274),3 Region,"Four joining fragments of a limestone stele found re-used in the mosque Eski Dsamija. Ed.pr. D.Nikolov, Archeologiceski i istoriceski izsledvanija v Novozagorsko (Nova Zagora 1999) 156/157 (in Bulgarian; English summary); non vidimus; see M.Sève, An.Ép. (2001) [2004] no. 1745 (French translation); H.Lieb, ibid., observes that the man has a very rare name, usually found in north Italy and in isolated cases in Gallia Narbonnensis and in Salona.",Yes,Secondary,No,Stone,Limestone,,Stele,9 Undeterminable,4 N/A,,,,,No,160,190,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,7,,1928|1919|1930,"Mnemeion|Chaire|Parodita,Parodeita",,,,,,No,No,16528,"Kouartos, Ambeibios, Rhoufos (Roufos), child of, partner of Sekounda, grandchild of",,,,,,,
7045,2,"Janouchova, Petra",Yes,"IG Bulg 3,2",1605,51605,,6671,Stara Zagora - Augusta Traiana - Augusta Traiana,POINT(25.6033802 42.4173104),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental|2 Figural,Architectural moulding|Naiskos|Other > notes,Sitting woman|Standing person,"standing niche, with smaller relief with mother and daughter funeral scene",Yes,,,Roman,,,No,Prose,,Irregular,Private,,Funerary,,9,,1903|1933|3446|1919|1930,"Agathe tyche|Stele|Anestesen|Chaire|Parodita,Parodeita",,,,,,No,No,7049,"Aurelia, Krispeina, child of Ioulianos, partner of, grandchild of",,,,,,,
13049,1792,"Ctibor, Jan",Yes,Perinthos-Herakleia,309,80309,,13061,Uncertain (Turkey) - - Uncertain (Thrace),POINT(27.515278 40.977778),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos,,,No,212,499,Roman,3|4|5,,No,Prose,,Irregular,Private,,Funerary,,6,,1924|1928|1919|1930,"Kateskeuasen|Mnemeion|Chaire|Parodita,Parodeita",,,,,,No,No,13066|13067|13069,"Aurelios, Zoilos, child of, partner of Pise, grandchild of|Aurelia, Pise, child of, partner of Zoilos, grandchild of|Aurelios, Apelinarios, child of Zoilos, partner of, grandchild of",,,,,,,
13051,1792,"Ctibor, Jan",Yes,Perinthos-Herakleia,311,80311,,13061,Uncertain (Turkey) - - Uncertain (Thrace),POINT(27.515278 40.977778),4 Uncertain,Maybe near Perinthos?,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,,,In the relief: the gate of Hades,No,212,499,Roman,3|4|5,,No,Prose,,Irregular,Private,,Funerary,,5,1846|2326,Polis|Emporion,1930,"Parodita,Parodeita",,,,,,No,No,13075,"Aurelia, Domitia, child of, partner of Unknown, grandchild of",,,,,,
3746,1792|1793,"Ctibor, Jan|Kobierska, Marketa",Yes,IG Bulg 1(2),220|5057,20220,,3846,Varna - Odessos - Odessos,POINT(27.9029989 43.2064896),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Horse   rider|Standing person|Animal,,Yes,,,,,,No,Verse,,Irregular,Private,,Funerary,,6,,1919|1930,"Chaire|Parodita,Parodeita",,1878|1887,heros|Nemesis,,,,No,No,4973,"Aristokles, child of Hellen, partner of, grandchild of",,,,,,
3747,1792|1793,"Ctibor, Jan|Kobierska, Marketa",Yes,IG Bulg 1(2),221|5047|5058,20221,,3846,Varna - Odessos - Odessos,POINT(27.9045439 43.2068337),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos,Funerary scene/Symposion,,Yes,,,,,,No,Verse,,Irregular,Private,,Funerary,,8,,1919|1930,"Chaire|Parodita,Parodeita",,6800,Nymfai,,,,No,No,4972,"Dioskourides, child of Herakleides, partner of, grandchild of",,,,,,
3753,1792,"Ctibor, Jan",Yes,IG Bulg 1(2),227,20227,,3846,Varna - Odessos - Odessos,POINT(27.906003 43.2054573),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos|Floral motive,,,Yes,,,,,,No,Verse,,Irregular,Private,,Funerary,,9,2170|7979,Doulos|Astoi,1920|7974|1930|1925,"Chairete|Tymbos|Parodita,Parodeita|Keimai",,,,,,No,No,4966|4967|4968,"Mentes, child of Mentes, partner of Anneion, grandchild of|Anneion, child of Hellen, partner of, grandchild of|Trofimos, child of, partner of, grandchild of",,,,,,
2492,2,"Janouchova, Petra",Yes,I Aeg Thrace,103,10103,,3776,Xanthi - Xantheia - Topeiros,POINT(24.8847198 41.127696),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Naiskos|Crown|Floral motive,,,Yes,100,199,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,5,,1930|1919,"Parodita,Parodeita|Chaire",,,,2297,Abderites,,No,No,4077,"Demosthenes, child of [?]los, partner of, Abderites, grandchild of",,,,,,
2493,2,"Janouchova, Petra",Yes,I Aeg Thrace,104,10104,,3776,Xanthi - Xantheia - Topeiros,POINT(24.8843765 41.1283102),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,2 Figural,,Funerary scene/Symposion|Horse   rider,,Yes,200,299,Roman,3,,No,Prose,,Irregular,Private,,Funerary,,6,,1919|1930,"Chaire|Parodita,Parodeita",,,,,,No,No,4078|4080,"Aulouzenis, child of Diasenis, partner of, grandchild of|Taroula, child of, partner of Aulouzenis, grandchild of",,,,,,,
12989,1792,"Ctibor, Jan",Yes,Perinthos-Herakleia,281,80281,,12986,Yenciftlik - - Perinthos-Herakleia,POINT(27.8482819 41.0159154),2 Vicinity,Probably,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Floral motive,,Sarcophagus,No,100,200,Roman,2,,No,Prose,,Irregular,Private,,Funerary,,8,,1930|1924,"Parodita,Parodeita|Kateskeuasen",,,,,,No,No,13000|13001,"Gaios, child of Gaios, partner of Chreste, grandchild of|Chreste, child of Chrestos, partner of Gaios, grandchild of",,,,,,,
12992,1792,"Ctibor, Jan",Yes,Perinthos-Herakleia,284,80284,,12986,Yenciftlik - - Perinthos-Herakleia,POINT(27.8589249 41.014102),2 Vicinity,On the eastern edge of the village Yenciftlik,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos,,Christogram,No,300,500,Roman,4|5,,No,Prose,Roman style,Irregular,Private,,Funerary,,13,7876,Kleronomos,1924|1920|1930,"Kateskeuasen|Chairete|Parodita,Parodeita",,,,,,No,Yes,13009,"Flabios (Flaouios, Flavios), Sisinnios, child of, partner of, grandchild of",,,,,,
12993,1792,"Ctibor, Jan",Yes,Perinthos-Herakleia,285,80285,,12986,Yenciftlik - - Perinthos-Herakleia,POINT(27.810173 41.0210961),2 Vicinity,4 km W of Yenciftlik,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,300,500,Roman,4|5,,No,Prose,,Irregular,Private,,Funerary,,7,,1920|1930,"Chairete|Parodita,Parodeita",,,,,,No,No,,,,,,,,,
11551,2,"Janouchova, Petra",Yes,"IG Bulg 3,2",1857,51857,,11552,Zabernovo - - Anchialos,POINT(27.5761986 42.1011519),3 Region,"E fo the village, in Sv. Duh ruins",Yes,Secondary,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,Speaking inscription to the passer-by.,4,,1930,"Parodita,Parodeita",,,,,,No,No,,,,,,,,,
9724,1793,"Kobierska, Marketa",Yes,"IG Bulg 3,1",1383,41383,,9351,Zlati Trap - - Philippopolis,POINT(24.6390724 42.1176436),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Funerary,,2,,1930,"Parodita,Parodeita",,,,,,No,No,,,,,,,,,
