personkey,inscriptionkey,ethnicity,gender,class
15763,15747,Greek,Male,Personal name
15763,15747,Greek,Male,Personal name
15763,15747,Greek,Male,Parent name
16305,16284,Greek,Male,Personal name
16305,16284,Greek,Male,Parent name
15475,14877,Greek,Male,Parent name
15475,14877,Greek,Male,Personal name
5309,2608,Greek,Male,Personal name
5309,2608,Greek,Male,Parent name
5309,2608,Roman,Male,Personal name
5309,2608,Roman,Male,Personal name
8212,8193,Greek,Male,Personal name
8212,8193,Greek,Male,Parent name
12177,12145,Greek,Male,Personal name
12177,12145,Greek,Male,Parent name
15357,14821,Greek,Male,Parent name
15357,14821,Greek,Male,Personal name
4141,2557,Greek,Male,Personal name
4141,2557,Greek,Male,Parent name
6284,6282,Greek,Female,Personal name
6284,6282,Greek,Male,Parent name
15469,14871,Greek,Male,Partner name
15469,14871,Greek,Male,Parent name
15469,14871,Greek,Female,Personal name
15012,14615,Greek,Male,Parent name
15012,14615,Greek,Female,Personal name
4217,2692,Greek,Male,Personal name
4217,2692,Greek,Male,Parent name
13418,13416,Greek,Male,Personal name
13418,13416,Roman,Male,Personal name
13418,13416,Greek,Male,Parent name
5561,2916,Greek,Male,Parent name
5561,2916,Greek,Male,Personal name
13015,12996,Greek,Male,Parent name
13015,12996,Greek,Male,Personal name
15104,14662,Greek,Male,Parent name
15104,14662,Greek,Female,Personal name
7502,7496,Greek,Male,Parent name
7502,7496,Greek,Male,Personal name
5573,2916,Greek,Male,Parent name
5573,2916,Greek,Male,Personal name
5540,2916,Greek,Male,Personal name
5540,2916,Greek,Male,Parent name
8983,8981,Greek,Male,Personal name
8983,8981,Greek,Male,Parent name
8778,8777,Greek,Male,Parent name
8778,8777,Greek,Female,Personal name
15018,14618,Greek,Female,Parent name
15018,14618,Greek,Female,Personal name
12237,12145,Greek,Male,Personal name
12237,12145,Greek,Male,Parent name
5635,2972,Greek,Male,Parent name
5635,2972,Greek,Male,Personal name
5776,6062,Greek,Male,Personal name
5776,6062,Greek,Male,Parent name
3765,2712,Greek,Male,Personal name
3765,2712,Greek,Male,Parent name
5995,5993,Greek,Female,Personal name
5995,5993,Greek,Male,Parent name
5995,5993,Roman,Male,Personal name
14935,14573,Greek,Male,Personal name
14935,14573,Greek,Male,Parent name
4317,2712,Greek,Male,Personal name
4317,2712,Greek,Male,Parent name
5310,6217,Greek,Male,Parent name
5310,6217,Greek,Male,Personal name
5799,3501,Greek,Female,Parent name
5799,3501,Greek,Male,Personal name
14501,14500,Greek,Male,Parent name
14501,14500,Greek,Male,Personal name
4185,2628,Greek,Male,Parent name
4185,2628,Greek,Male,Personal name
14225,14155,Greek,Male,Parent name
14225,14155,Greek,Male,Personal name
16537,16536,Greek,Male,Parent name
16537,16536,Greek,Male,Personal name
15481,14880,Greek,Male,Personal name
15481,14880,Greek,Male,Parent name
5227,2936,Greek,Male,Parent name
5227,2936,Roman,Male,Personal name
5227,2936,Greek,Male,Personal name
12164,12141,Greek,Male,Personal name
12164,12141,Greek,Male,Parent name
14061,14058,Greek,Male,Personal name
14061,14058,Greek,Male,Parent name
4469,2819,Greek,Male,Parent name
4469,2819,Greek,Male,Personal name
4550,2859,Greek,Male,Personal name
4550,2859,Greek,Male,Parent name
5536,2916,Greek,Male,Parent name
5536,2916,Greek,Male,Personal name
5244,2936,Greek,Male,Personal name
5244,2936,Greek,Male,Parent name
5244,2936,Roman,Male,Personal name
5537,2972,Greek,Male,Parent name
5537,2972,Greek,Male,Personal name
15229,14762,Greek,Male,Parent name
15229,14762,Greek,Female,Personal name
4288,2712,Greek,Male,Parent name
4288,2712,Greek,Male,Personal name
14416,14413,Greek,Female,Personal name
14416,14413,Greek,Male,Parent name
6543,6542,Greek,Male,Parent name
6543,6542,Greek,Male,Personal name
6543,6542,Roman,Male,Personal name
5413,3622,Greek,Male,Parent name
5413,3622,Thracian,Female,Partner name
5413,3622,Greek,Male,Personal name
16259,16229,Greek,Male,Personal name
16259,16229,Greek,Male,Parent name
16259,16229,Uncertain,Female,Partner name
15822,15821,Greek,Male,Parent name
15822,15821,Greek,Male,Personal name
15122,14676,Greek,Male,Parent name
15122,14676,Greek,Ambiguous,Personal name
15367,14827,Greek,Male,Parent name
15367,14827,Greek,Female,Personal name
15684,15675,Greek,Male,Parent name
15684,15675,Greek,Female,Personal name
11778,11770,Greek,Male,Personal name
11778,11770,Greek,Male,Parent name
11778,11770,Greek,Male,Grandparent name
15137,14720,Greek,Male,Personal name
15137,14720,Greek,Male,Parent name
15452,14860,Greek,Male,Parent name
15452,14860,Greek,Male,Personal name
8686,8685,Greek,Male,Parent name
8686,8685,Greek,Male,Personal name
4353,2748,Greek,Male,Parent name
4353,2748,Greek,Male,Personal name
13628,13625,Greek,Male,Parent name
13628,13625,Greek,Male,Personal name
9002,8994,Greek,Male,Parent name
9002,8994,Greek,Male,Personal name
4388,2797,Greek,Male,Personal name
4388,2797,Greek,Male,Parent name
5874,3378,Greek,Male,Parent name
5874,3378,Greek,Female,Personal name
15044,14633,Greek,Male,Parent name
15044,14633,Greek,Male,Personal name
3905,2378,Greek,Male,Parent name
3905,2378,Greek,Male,Personal name
5750,3158,Greek,Male,Parent name
5750,3158,Greek,Male,Personal name
4708,3148,Greek,Female,Personal name
4708,3148,Greek,Male,Parent name
4708,3148,Roman,Female,Personal name
4708,3148,Greek,Female,Personal name
4186,2630,Greek,Male,Personal name
4186,2630,Greek,Male,Parent name
6561,6546,Greek,Female,Personal name
6561,6546,Greek,Male,Parent name
10501,12638,Greek,Male,Personal name
10501,12638,Greek,Male,Parent name
10501,12638,Roman,Male,Personal name
5798,3501,Greek,Male,Personal name
5798,3501,Greek,Female,Parent name
5422,3616,Greek,Female,Parent name
5422,3616,Greek,Male,Personal name
5422,3616,Greek,Female,Partner name
5738,3115,Greek,Male,Parent name
5738,3115,Greek,Male,Personal name
5738,3115,Roman,Male,Personal name
5738,3115,Roman,Male,Personal name
5315,2650,Greek,Male,Parent name
5315,2650,Greek,Male,Personal name
7301,7293,Greek,Male,Parent name
7301,7293,Greek,Female,Personal name
5810,3306,Greek,Male,Parent name
5810,3306,Greek,Male,Personal name
5021,3637,Greek,Female,Parent name
5021,3637,Greek,Male,Personal name
5021,3637,Thracian,Female,Partner name
5294,2936,Greek,Male,Personal name
5294,2936,Greek,Male,Parent name
5294,2936,Roman,Male,Personal name
5192,2921,Greek,Male,Personal name
5192,2921,Greek,Male,Parent name
5192,2921,Roman,Male,Personal name
6409,6407,Greek,Male,Parent name
6409,6407,Greek,Female,Personal name
5577,2916,Greek,Male,Personal name
5577,2916,Greek,Male,Parent name
5310,2644,Greek,Male,Parent name
5310,2644,Greek,Male,Personal name
15337,14812,Greek,Male,Parent name
15337,14812,Greek,Ambiguous,Personal name
8845,8844,Greek,Male,Parent name
8845,8844,Greek,Male,Personal name
5140,2921,Greek,Male,Parent name
5140,2921,Greek,Male,Personal name
5140,2921,Roman,Male,Personal name
5522,2788,Greek,Male,Parent name
5522,2788,Greek,Male,Personal name
9095,9093,Greek,Female,Personal name
9095,9093,Greek,Male,Partner name
9095,9093,Greek,Male,Parent name
10559,10556,Greek,Male,Parent name
10559,10556,Greek,Male,Personal name
5804,3502,Greek,Male,Parent name
5804,3502,Greek,Male,Personal name
14014,14002,Greek,Male,Personal name
14014,14002,Greek,Male,Parent name
6269,6267,Greek,Male,Parent name
6269,6267,Greek,Male,Personal name
6403,6400,Greek,Ambiguous,Parent name
6403,6400,Greek,Male,Personal name
15606,15604,Greek,Male,Parent name
15606,15604,Greek,Female,Personal name
3873,2304,Greek,Male,Personal name
3873,2304,Greek,Male,Parent name
6219,6217,Greek,Male,Parent name
6219,6217,Greek,Male,Personal name
6190,6188,Greek,Male,Parent name
6190,6188,Greek,Male,Personal name
12251,12145,Greek,Male,Personal name
12251,12145,Greek,Male,Parent name
5275,2936,Greek,Male,Personal name
5275,2936,Roman,Male,Personal name
5275,2936,Greek,Male,Parent name
6274,6273,Greek,Male,Parent name
6274,6273,Greek,Male,Personal name
5262,2936,Greek,Male,Parent name
5262,2936,Greek,Male,Personal name
5262,2936,Roman,Male,Personal name
11612,11611,Greek,Male,Personal name
11612,11611,Greek,Male,Parent name
14431,14430,Greek,Male,Parent name
14431,14430,Greek,Female,Personal name
14995,14608,Greek,Male,Parent name
14995,14608,Greek,Male,Personal name
11772,11770,Greek,Male,Parent name
11772,11770,Greek,Male,Personal name
5623,2972,Greek,Male,Parent name
5623,2972,Greek,Male,Personal name
11548,11545,Greek,Male,Parent name
11548,11545,Greek,Male,Personal name
8682,8681,Greek,Male,Parent name
8682,8681,Greek,Female,Personal name
12433,12389,Greek,Male,Partner name
12433,12389,Greek,Female,Personal name
12433,12389,Greek,Male,Parent name
16237,16234,Greek,Female,Personal name
16237,16234,Greek,Female,Parent name
5191,2921,Greek,Male,Personal name
5191,2921,Greek,Male,Parent name
5191,2921,Roman,Male,Personal name
4087,2503,Greek,Male,Personal name
4087,2503,Greek,Male,Parent name
16581,16579,Greek,Male,Parent name
16581,16579,Greek,Male,Personal name
16581,16579,Roman,Male,Personal name
4815,3465,Greek,Male,Parent name
4815,3465,Greek,Male,Personal name
5692,2985,Greek,Male,Personal name
5692,2985,Greek,Male,Parent name
13001,12989,Greek,Female,Personal name
13001,12989,Greek,Male,Parent name
13001,12989,Roman,Male,Partner name
4254,2712,Greek,Male,Personal name
4254,2712,Greek,Male,Parent name
5754,3534,Greek,Male,Parent name
5754,3534,Greek,Male,Personal name
12222,12146,Greek,Male,Parent name
12222,12146,Greek,Male,Personal name
11764,11757,Greek,Male,Parent name
11764,11757,Greek,Male,Personal name
5646,2978,Greek,Male,Personal name
5646,2978,Greek,Male,Parent name
5859,3363,Greek,Male,Parent name
5859,3363,Greek,Male,Personal name
6619,6617,Greek,Male,Parent name
6619,6617,Greek,Male,Personal name
9000,8994,Greek,Male,Parent name
9000,8994,Greek,Male,Personal name
13816,13815,Greek,Male,Parent name
13816,13815,Greek,Male,Personal name
15280,14788,Greek,Male,Personal name
15280,14788,Greek,Male,Parent name
4252,12141,Greek,Male,Parent name
4252,12141,Greek,Male,Personal name
15053,14638,Greek,Male,Personal name
15053,14638,Greek,Male,Parent name
5386,2783,Greek,Male,Personal name
5386,2783,Greek,Male,Parent name
15242,14768,Greek,Male,Parent name
15242,14768,Greek,Female,Personal name
6563,6562,Greek,Male,Personal name
6563,6562,Greek,Male,Parent name
15105,14663,Greek,Male,Personal name
15105,14663,Greek,Female,Parent name
11164,11163,Greek,Male,Personal name
11164,11163,Greek,Male,Parent name
4247,2712,Greek,Male,Personal name
4247,2712,Greek,Male,Parent name
15358,14822,Greek,Male,Parent name
15358,14822,Greek,Male,Personal name
15849,15845,Greek,Male,Parent name
15849,15845,Greek,Female,Personal name
5984,5983,Greek,Male,Personal name
5984,5983,Greek,Male,Parent name
8830,8829,Greek,Male,Parent name
8830,8829,Greek,Male,Personal name
4266,2712,Greek,Male,Parent name
4266,2712,Greek,Male,Personal name
16076,16071,Greek,Male,Parent name
16076,16071,Greek,Male,Personal name
4994,3647,Greek,Male,Parent name
4994,3647,Greek,Male,Personal name
14991,14582,Greek,Male,Parent name
14991,14582,Greek,Male,Personal name
11765,11757,Greek,Male,Parent name
11765,11757,Greek,Male,Personal name
12211,12145,Greek,Male,Parent name
12211,12145,Greek,Male,Personal name
15770,15767,Greek,Male,Personal name
15770,15767,Greek,Male,Parent name
9444,9443,Greek,Male,Parent name
9444,9443,Greek,Female,Personal name
13747,13745,Greek,Male,Personal name
13747,13745,Greek,Male,Parent name
13747,13745,Greek,Male,Personal name
5506,3550,Greek,Female,Partner name
5506,3550,Greek,Male,Parent name
5506,3550,Greek,Male,Personal name
8010,8009,Greek,Male,Parent name
8010,8009,Greek,Male,Personal name
8010,8009,Roman,Male,Personal name
5230,2936,Greek,Male,Parent name
5230,2936,Greek,Male,Personal name
5230,2936,Roman,Male,Personal name
4114,2529,Greek,Male,Personal name
4114,2529,Greek,Male,Parent name
6051,6047,Greek,Male,Personal name
6051,6047,Greek,Male,Parent name
4298,2712,Greek,Male,Parent name
4298,2712,Greek,Male,Personal name
15483,14882,Greek,Male,Parent name
15483,14882,Greek,Male,Personal name
15092,14658,Greek,Male,Personal name
15092,14658,Greek,Male,Parent name
5776,3163,Greek,Male,Personal name
5776,3163,Greek,Male,Parent name
15290,14790,Greek,Male,Parent name
15290,14790,Greek,Male,Personal name
15642,15626,Greek,Male,Parent name
15642,15626,Greek,Male,Personal name
12519,12533,Greek,Male,Personal name
12519,12533,Roman,Female,Partner name
12519,12533,Greek,Male,Parent name
12227,12147,Greek,Male,Personal name
12227,12147,Greek,Male,Parent name
9053,9052,Greek,Male,Parent name
9053,9052,Greek,Male,Personal name
6389,6387,Greek,Female,Personal name
6389,6387,Greek,Male,Parent name
8198,8193,Greek,Male,Personal name
8198,8193,Greek,Male,Parent name
15808,15806,Greek,Female,Personal name
15808,15806,Greek,Male,Parent name
15504,14904,Greek,Male,Personal name
15504,14904,Greek,Female,Parent name
4174,2588,Greek,Male,Parent name
4174,2588,Greek,Male,Personal name
5825,3489,Greek,Male,Parent name
5825,3489,Greek,Male,Personal name
4722,3200,Greek,Male,Parent name
4722,3200,Greek,Male,Personal name
11813,11811,Greek,Male,Parent name
11813,11811,Greek,Male,Personal name
4722,3201,Greek,Male,Parent name
4722,3201,Greek,Male,Personal name
5376,2774,Greek,Male,Parent name
5376,2774,Greek,Male,Personal name
5960,5958,Greek,Female,Personal name
5960,5958,Greek,Male,Parent name
5247,2936,Greek,Male,Parent name
5247,2936,Greek,Male,Personal name
5247,2936,Roman,Male,Personal name
4124,2546,Greek,Female,Personal name
4124,2546,Greek,Male,Parent name
5542,2916,Greek,Male,Personal name
5542,2916,Greek,Male,Parent name
8268,8193,Greek,Male,Personal name
8268,8193,Greek,Male,Parent name
6446,6445,Greek,Male,Parent name
6446,6445,Greek,Male,Personal name
11788,11786,Greek,Male,Parent name
11788,11786,Greek,Male,Personal name
15376,14830,Greek,Male,Parent name
15376,14830,Greek,Male,Personal name
5551,2916,Greek,Male,Parent name
5551,2916,Greek,Female,Personal name
5749,3531,Greek,Male,Parent name
5749,3531,Greek,Female,Personal name
5749,3531,Greek,Female,Partner name
15917,15910,Greek,Female,Personal name
15917,15910,Greek,Male,Parent name
11837,11835,Greek,Male,Personal name
11837,11835,Greek,Male,Parent name
15106,14663,Greek,Male,Parent name
15106,14663,Greek,Female,Personal name
13419,13416,Greek,Male,Personal name
13419,13416,Greek,Male,Parent name
13419,13416,Roman,Male,Personal name
15112,14670,Greek,Male,Personal name
15112,14670,Greek,Male,Parent name
11460,11494,Greek,Male,Personal name
11460,11494,Greek,Male,Parent name
5295,2936,Greek,Male,Parent name
5295,2936,Roman,Male,Personal name
5295,2936,Greek,Male,Personal name
3932,2404,Greek,Male,Parent name
3932,2404,Greek,Male,Personal name
6174,6173,Greek,Male,Parent name
6174,6173,Greek,Male,Personal name
5745,3530,Greek,Female,Personal name
5745,3530,Greek,Male,Parent name
5745,3530,Greek,Male,Partner name
5534,2916,Greek,Male,Personal name
5534,2916,Greek,Male,Parent name
6061,6060,Greek,Male,Parent name
6061,6060,Greek,Male,Personal name
8785,8784,Greek,Male,Parent name
8785,8784,Greek,Male,Personal name
4744,3221,Greek,Male,Parent name
4744,3221,Greek,Male,Personal name
5273,2936,Greek,Male,Parent name
5273,2936,Greek,Male,Personal name
5273,2936,Roman,Male,Personal name
8195,8193,Greek,Male,Personal name
8195,8193,Greek,Ambiguous,Parent name
15128,14681,Greek,Male,Parent name
15128,14681,Greek,Female,Personal name
12182,12145,Greek,Male,Parent name
12182,12145,Greek,Male,Personal name
4292,2712,Greek,Female,Parent name
4292,2712,Greek,Male,Personal name
15518,14899,Greek,Male,Personal name
15518,14899,Greek,Male,Parent name
5420,3618,Greek,Female,Personal name
5420,3618,Greek,Male,Parent name
15685,15674,Greek,Male,Personal name
15685,15674,Greek,Male,Parent name
12193,12145,Greek,Male,Personal name
12193,12145,Greek,Male,Parent name
12162,13338,Greek,Male,Parent name
12162,13338,Greek,Male,Personal name
5083,2520,Greek,Male,Personal name
5083,2520,Greek,Male,Parent name
6441,6439,Greek,Male,Partner name
6441,6439,Greek,Female,Personal name
6441,6439,Greek,Male,Parent name
5012,3640,Greek,Male,Parent name
5012,3640,Greek,Male,Personal name
8409,8408,Greek,Male,Parent name
8409,8408,Greek,Male,Personal name
4914,2286,Greek,Male,Parent name
4914,2286,Greek,Male,Personal name
5145,2921,Greek,Female,Personal name
5145,2921,Roman,Male,Personal name
5145,2921,Greek,Male,Parent name
5148,2921,Greek,Male,Personal name
5148,2921,Greek,Male,Parent name
5148,2921,Roman,Male,Personal name
5193,2921,Greek,Male,Parent name
5193,2921,Greek,Male,Personal name
5193,2921,Roman,Male,Personal name
14378,14376,Greek,Male,Parent name
14378,14376,Greek,Male,Personal name
4734,3212,Greek,Male,Parent name
4734,3212,Greek,Female,Personal name
11419,11407,Greek,Male,Parent name
11419,11407,Greek,Male,Personal name
5111,2535,Greek,Male,Personal name
5111,2535,Roman,Male,Personal name
5111,2535,Greek,Male,Parent name
5742,3529,Greek,Male,Personal name
5742,3529,Greek,Female,Partner name
5742,3529,Greek,Female,Parent name
4739,3216,Greek,Female,Personal name
4739,3216,Greek,Male,Parent name
14910,14551,Greek,Male,Personal name
14910,14551,Greek,Male,Parent name
8811,8810,Greek,Male,Parent name
8811,8810,Greek,Male,Personal name
11761,11757,Greek,Male,Personal name
11761,11757,Greek,Male,Parent name
15072,14648,Greek,Female,Personal name
15072,14648,Greek,Male,Parent name
10384,10381,Greek,Male,Parent name
10384,10381,Greek,Female,Personal name
15100,14661,Greek,Male,Personal name
15100,14661,Greek,Male,Parent name
5249,2936,Greek,Male,Parent name
5249,2936,Greek,Male,Personal name
5249,2936,Roman,Male,Personal name
4735,3213,Greek,Male,Parent name
4735,3213,Greek,Ambiguous,Personal name
7475,7469,Greek,Male,Parent name
7475,7469,Greek,Male,Personal name
7475,7469,Roman,Male,Personal name
15506,14894,Greek,Male,Personal name
15506,14894,Greek,Male,Parent name
5748,3531,Greek,Female,Partner name
5748,3531,Greek,Female,Personal name
5748,3531,Greek,Male,Parent name
10848,10844,Greek,Male,Personal name
10848,10844,Greek,Male,Parent name
6268,6267,Greek,Male,Parent name
6268,6267,Greek,Male,Personal name
8407,8405,Greek,Female,Personal name
8407,8405,Greek,Male,Parent name
6337,6334,Greek,Male,Personal name
6337,6334,Greek,Male,Parent name
15824,15820,Greek,Female,Personal name
15824,15820,Greek,Male,Parent name
15155,14727,Greek,Male,Parent name
15155,14727,Greek,Female,Personal name
4289,2712,Greek,Male,Parent name
4289,2712,Greek,Male,Personal name
15311,14799,Greek,Male,Parent name
15311,14799,Greek,Female,Personal name
8053,8052,Greek,Male,Personal name
8053,8052,Greek,Male,Parent name
8404,8403,Greek,Male,Parent name
8404,8403,Greek,Male,Personal name
15175,14738,Greek,Male,Parent name
15175,14738,Greek,Male,Personal name
9891,9889,Greek,Male,Parent name
9891,9889,Greek,Male,Personal name
6221,6217,Greek,Male,Personal name
6221,6217,Greek,Male,Parent name
4985,3658,Greek,Male,Parent name
4985,3658,Greek,Male,Personal name
5482,3583,Greek,Female,Personal name
5482,3583,Greek,Male,Parent name
5222,2936,Greek,Male,Personal name
5222,2936,Greek,Male,Personal name
5222,2936,Roman,Male,Personal name
5222,2936,Greek,Male,Parent name
15608,15603,Greek,Male,Parent name
15608,15603,Greek,Female,Personal name
4195,2671,Greek,Male,Parent name
4195,2671,Greek,Male,Personal name
16078,16069,Greek,Male,Personal name
16078,16069,Greek,Male,Parent name
11131,11095,Greek,Male,Parent name
11131,11095,Greek,Male,Personal name
11131,11095,Roman,Male,Personal name
10560,10556,Greek,Male,Parent name
10560,10556,Greek,Male,Personal name
5257,2936,Greek,Male,Parent name
5257,2936,Roman,Male,Personal name
5257,2936,Greek,Male,Personal name
5430,3610,Greek,Male,Personal name
5430,3610,Greek,Male,Parent name
5430,3610,Greek,Female,Partner name
3896,2367,Greek,Male,Personal name
3896,2367,Greek,Male,Parent name
11766,11757,Greek,Male,Personal name
11766,11757,Greek,Male,Parent name
15652,15647,Greek,Male,Parent name
15652,15647,Greek,Male,Personal name
4408,2805,Greek,Male,Personal name
4408,2805,Greek,Male,Parent name
14019,14002,Greek,Male,Parent name
14019,14002,Greek,Male,Personal name
8776,8775,Greek,Male,Parent name
8776,8775,Greek,Female,Personal name
12255,12145,Greek,Male,Parent name
12255,12145,Greek,Male,Personal name
14399,14398,Greek,Male,Parent name
14399,14398,Greek,Male,Personal name
10940,10939,Greek,Male,Parent name
10940,10939,Greek,Male,Personal name
10940,10939,Roman,Male,Personal name
11584,11582,Greek,Male,Parent name
11584,11582,Greek,Male,Personal name
4714,3194,Greek,Male,Personal name
4714,3194,Greek,Male,Parent name
4513,2832,Greek,Male,Parent name
4513,2832,Greek,Male,Personal name
14437,14435,Greek,Male,Parent name
14437,14435,Greek,Male,Personal name
12224,12146,Greek,Male,Personal name
12224,12146,Greek,Male,Parent name
15920,15909,Greek,Male,Parent name
15920,15909,Greek,Female,Personal name
12434,12389,Greek,Male,Parent name
12434,12389,Greek,Male,Personal name
12434,12389,Greek,Female,Partner name
14456,14453,Greek,Male,Personal name
14456,14453,Greek,Male,Parent name
6065,6064,Greek,Male,Personal name
6065,6064,Greek,Male,Parent name
15167,14733,Greek,Male,Parent name
15167,14733,Greek,Female,Personal name
14508,14506,Greek,Male,Parent name
14508,14506,Greek,Male,Personal name
3970,2442,Greek,Male,Parent name
3970,2442,Greek,Male,Personal name
15758,15749,Greek,Male,Personal name
15758,15749,Greek,Male,Parent name
15476,14876,Greek,Male,Parent name
15476,14876,Greek,Male,Personal name
14207,14142,Greek,Male,Personal name
14207,14142,Greek,Male,Parent name
14489,14487,Greek,Male,Personal name
14489,14487,Greek,Male,Parent name
4896,2284,Greek,Male,Personal name
4896,2284,Greek,Male,Parent name
16437,16435,Greek,Male,Parent name
16437,16435,Greek,Male,Personal name
12198,12145,Greek,Male,Parent name
12198,12145,Greek,Male,Personal name
4252,2712,Greek,Male,Parent name
4252,2712,Greek,Male,Personal name
4265,2712,Greek,Male,Personal name
4265,2712,Greek,Male,Parent name
6278,6273,Greek,Male,Parent name
6278,6273,Greek,Male,Personal name
15135,14718,Greek,Male,Parent name
15135,14718,Greek,Male,Personal name
12298,12295,Greek,Male,Parent name
12298,12295,Greek,Male,Personal name
14206,14141,Greek,Male,Personal name
14206,14141,Greek,Male,Parent name
4572,2877,Greek,Female,Personal name
4572,2877,Greek,Male,Parent name
4572,2877,Greek,Male,Partner name
11763,11757,Greek,Male,Parent name
11763,11757,Greek,Male,Personal name
14231,14229,Greek,Male,Parent name
14231,14229,Greek,Female,Personal name
14996,14608,Greek,Male,Personal name
14996,14608,Greek,Male,Parent name
11689,11688,Greek,Male,Personal name
11689,11688,Greek,Male,Parent name
11689,11688,Thracian,Female,Partner name
15275,14785,Greek,Male,Personal name
15275,14785,Greek,Male,Parent name
14916,14561,Greek,Male,Personal name
14916,14561,Greek,Male,Parent name
15796,15778,Greek,Male,Parent name
15796,15778,Greek,Male,Personal name
13852,13849,Greek,Male,Personal name
13852,13849,Greek,Male,Parent name
8774,8773,Greek,Male,Parent name
8774,8773,Greek,Male,Personal name
4488,3175,Greek,Male,Personal name
4488,3175,Greek,Male,Parent name
5838,3481,Greek,Male,Parent name
5838,3481,Greek,Male,Personal name
5528,2789,Greek,Male,Parent name
5528,2789,Greek,Male,Personal name
11409,11407,Greek,Male,Personal name
11409,11407,Greek,Male,Parent name
14408,14406,Greek,Female,Personal name
14408,14406,Greek,Male,Parent name
6329,6327,Greek,Male,Personal name
6329,6327,Greek,Male,Parent name
7504,7496,Greek,Male,Parent name
7504,7496,Greek,Male,Personal name
15816,15802,Greek,Female,Personal name
15816,15802,Greek,Male,Parent name
14397,14396,Greek,Male,Parent name
14397,14396,Greek,Male,Personal name
5479,3583,Greek,Male,Parent name
5479,3583,Greek,Male,Personal name
5835,3482,Greek,Female,Partner name
5835,3482,Greek,Male,Personal name
5835,3482,Greek,Male,Parent name
5139,2921,Greek,Male,Parent name
5139,2921,Greek,Male,Personal name
5139,2921,Roman,Male,Personal name
6293,6287,Greek,Male,Parent name
6293,6287,Greek,Male,Personal name
15497,14891,Greek,Male,Parent name
15497,14891,Greek,Male,Personal name
5842,3389,Greek,Male,Parent name
5842,3389,Greek,Male,Personal name
5842,3389,Thracian,Female,Partner name
14029,14002,Greek,Male,Personal name
14029,14002,Greek,Male,Parent name
15308,14798,Greek,Male,Parent name
15308,14798,Greek,Female,Personal name
5710,3537,Greek,Male,Parent name
5710,3537,Greek,Male,Personal name
11572,11571,Greek,Male,Parent name
11572,11571,Greek,Male,Personal name
14051,14050,Greek,Male,Parent name
14051,14050,Greek,Male,Personal name
5246,2936,Greek,Male,Personal name
5246,2936,Greek,Male,Parent name
5246,2936,Roman,Male,Personal name
5220,2936,Greek,Male,Personal name
5220,2936,Roman,Male,Personal name
5220,2936,Greek,Male,Parent name
6415,6414,Greek,Male,Parent name
6415,6414,Greek,Male,Personal name
11783,11782,Greek,Male,Grandparent name
11783,11782,Greek,Female,Parent name
11783,11782,Greek,Female,Personal name
4548,2857,Greek,Male,Personal name
4548,2857,Greek,Male,Parent name
15176,14739,Greek,Male,Parent name
15176,14739,Greek,Female,Personal name
6440,6439,Greek,Male,Personal name
6440,6439,Greek,Male,Parent name
6440,6439,Greek,Female,Partner name
5773,3163,Greek,Male,Personal name
5773,3163,Greek,Male,Parent name
6202,6200,Greek,Male,Personal name
6202,6200,Greek,Male,Parent name
15120,14676,Greek,Male,Personal name
15120,14676,Greek,Male,Parent name
5421,3617,Greek,Male,Parent name
5421,3617,Greek,Female,Personal name
15232,14764,Greek,Male,Parent name
15232,14764,Greek,Female,Personal name
15364,14825,Greek,Male,Personal name
15364,14825,Greek,Male,Parent name
8566,8565,Greek,Male,Parent name
8566,8565,Greek,Male,Personal name
5371,5982,Greek,Male,Personal name
5371,5982,Greek,Male,Parent name
14373,14372,Greek,Female,Personal name
14373,14372,Greek,Male,Parent name
9130,9129,Greek,Male,Parent name
9130,9129,Greek,Male,Personal name
12220,12146,Greek,Male,Personal name
12220,12146,Greek,Male,Parent name
12763,12732,Greek,Male,Personal name
12763,12732,Greek,Female,Partner name
12763,12732,Roman,Male,Personal name
12763,12732,Greek,Male,Parent name
5744,3529,Greek,Male,Parent name
5744,3529,Greek,Male,Personal name
5758,3160,Greek,Male,Personal name
5758,3160,Greek,Male,Parent name
9256,9255,Greek,Female,Personal name
9256,9255,Greek,Male,Parent name
10839,10838,Greek,Male,Parent name
10839,10838,Greek,Male,Personal name
10839,10838,Roman,Male,Personal name
10849,10844,Greek,Male,Personal name
10849,10844,Greek,Male,Parent name
14364,14362,Greek,Male,Parent name
14364,14362,Greek,Male,Personal name
4728,3206,Greek,Male,Parent name
4728,3206,Greek,Female,Personal name
5327,2654,Greek,Male,Parent name
5327,2654,Greek,Male,Personal name
12215,12146,Greek,Male,Personal name
12215,12146,Greek,Male,Parent name
4538,2854,Greek,Male,Parent name
4538,2854,Greek,Male,Personal name
14381,14379,Greek,Male,Personal name
14381,14379,Greek,Male,Parent name
9158,9147,Greek,Male,Personal name
9158,9147,Greek,Male,Parent name
4092,2509,Greek,Male,Parent name
4092,2509,Greek,Male,Personal name
4997,3646,Greek,Male,Partner name
4997,3646,Greek,Male,Parent name
4997,3646,Greek,Female,Personal name
8847,8846,Greek,Male,Parent name
8847,8846,Greek,Male,Personal name
4094,2510,Greek,Female,Personal name
4094,2510,Greek,Male,Parent name
5873,3378,Greek,Male,Partner name
5873,3378,Greek,Female,Personal name
5873,3378,Greek,Female,Parent name
