Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context,
12447,"Ctibor, Jan *",Yes,Perinthos-Herakleia,112,80112,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9584885 40.9675855),2 Vicinity,,No,N/A,No,Stone,,,Other,9 Undeterminable,4 N/A,,,,Fragment of a sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,"Chaire, Parodita,Parodeita, Etheke, Mneias, Charin,",,,,,,None,,,,No,No,"Ioubenios/Iouvenios, Hermes, child of, partner of, grandchild of,",1,2,Greek and Roman,,
12470,"Ctibor, Jan *",Yes,Perinthos-Herakleia,121,80121,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9588318 40.9676503),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,,,Funeral altar,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,5,"Pragmatikos,","Chaire,",,,,,,None,,,,No,No,"Markos, Apoustios, Agrippas, child of, partner of, grandchild of,",1,1,Roman only,,
12471,"Ctibor, Jan *",Yes,Perinthos-Herakleia,122,80122,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9588318 40.9676503),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,4 N/A,,,,Funereal altar,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,6,,"Etheke, Mneias, Charin, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Asklepiades, child of Gauros, partner of Epiktesis, grandchild of, Epiktesis, child of Asklepion, partner of Asklepiades, grandchild of,",2,4,Greek and Uncertain,,
12472,"Ctibor, Jan *",Yes,Perinthos-Herakleia,123,80123,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9585743 40.9819067),1 Certain,found in the northen necropolis,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,4 N/A,,,,Probably a funereal altar,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,7,"Fyle, Polis,","Chaire, Parodita,Parodeita,",,,,,,None,,,,No,Yes,"Chrestos, child of Chrestos, partner of Herakleia, grandchild of, Herakleia, child of, partner of Chrestos, grandchild of,",2,2,Greek only,,
12494,"Ctibor, Jan *",Yes,Perinthos-Herakleia,128,80128,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9601192 40.9677151),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,1,100,Roman,1,,,,,,,1,,,,,,,,Yes,Prose,,Irregular,Private,,Funerary,,4,,,,,,,,None,,,,No,No,"Titos, Klaudios, Silbanos (Silvanos), child of, partner of, grandchild of,",1,1,Roman only,,
12513,"Ctibor, Jan *",Yes,Perinthos-Herakleia,132,80132,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9598618 40.9672614),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos|Other > notes,,Shield and spear,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,9,,"Kateskeuasen, Stele, Chairete, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Alexandros, child of Diotimos, partner of Athenais, grandchild of, Athenais, child of, partner of Alexandros, grandchild of,",2,2,Greek only,,
12532,"Ctibor, Jan *",Yes,Perinthos-Herakleia,133,80133,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Ambeibios, Firmos, child of, partner of, grandchild of,",1,1,Roman only,,
12533,"Ctibor, Jan *",Yes,Perinthos-Herakleia,134,80134,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos|Floral motive,,,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,11,"Tameion,","Epoiesen,",,,,,,None,,,,No,Yes,"Antipatros, child of Stratoneikos, partner of Markiane, grandchild of, Markiane, child of, partner of Antipatros, grandchild of,",2,4,Greek and Roman,,
12534,"Ctibor, Jan *",Yes,Perinthos-Herakleia,135,80135,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,10,,"Etheke, Stele, Mneias, Charin,",,,,,,None,,,,No,No,"Aristainetos, child of Aristainetos, partner of, grandchild of,",1,1,Greek only,,
12535,"Ctibor, Jan *",Yes,Perinthos-Herakleia,136,80136,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Horse rider,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,12,"Tameion,","Stele, Mnema,Mneme, Charin, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,Yes,"Bassia, Ploteina, child of, partner of Lousios, grandchild of, Lousios, Melikertes, child of, partner of Bassia, grandchild of, Bassia, Fausteina, child of Bassia, partner of, grandchild of,",3,4,Greek and Roman,,
12536,"Ctibor, Jan *",Yes,Perinthos-Herakleia,137,80137,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,Fragment of a stele,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,9,"Tameion, Polis,","Etheke,",,,,,,None,,,,No,Yes,"Klaudia, Donata, child of, partner of Klaudios, grandchild of, Klaudia, Elpis, child of Klaudios, partner of, grandchild of, Klaudios, Eraseinos, child of, partner of Klaudia, grandchild of,",3,5,Mixed names,,
12537,"Ctibor, Jan *",Yes,Perinthos-Herakleia,138,80138,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,Naiskos|Geometric motive,Standing person,Hermes Psychopompos & dog,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,9,"Polis,","Kateskeuasen, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,Yes,"Klaudios, Agrippas, child of, partner of, grandchild of, Klaudia, Sebera, child of Klaudios, partner of, grandchild of,",2,2,Roman only,,
12538,"Ctibor, Jan *",Yes,Perinthos-Herakleia,139,80139,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos|Other > notes,,"In the relief: shield, spear, arrow...",No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,"heros,",,,,None,,,,No,No,"Diodoros, child of, partner of, grandchild of,",1,1,Greek only,,
12539,"Ctibor, Jan *",Yes,Perinthos-Herakleia,140,80140,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Limestone,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental|2 Figural,Floral motive,Animal,Bird,No,1,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Herogeiton, child of, partner of, grandchild of,",1,1,Greek only,,
12540,"Ctibor, Jan *",Yes,Perinthos-Herakleia,141,80141,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,"Shield, spear...",Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,,8,"Polis,",,,,,,,None,,,,No,Yes,"Matrona, child of Markiane, partner of, grandchild of, Markiane, child of, partner of, grandchild of,",2,2,Roman only,,
12542,"Ctibor, Jan *",Yes,Perinthos-Herakleia,143,80143,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,8,,"Chairete, Parodita,Parodeita, Mnema,Mneme, Charin, Stele,",,,,,,None,,,,No,No,"Xenike, child of, partner of, grandchild of, Paramonos, child of Xenike, partner of, grandchild of,",2,2,Greek only,,
12543,"Ctibor, Jan *",Yes,Perinthos-Herakleia,144,80144,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),1 Certain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,13,"Tameion, Polis,","Chaire, Etheke, Stele, Mneias, Charin, Parodita,Parodeita,",,"Hermes,",,,,None,,,,No,Yes,"Hedys, child of Hedys, partner of, Neikomedoi, grandchild of, Serapion, child of Hedys, partner of, grandchild of,",2,2,Greek only,,
12544,"Ctibor, Jan *",Yes,Perinthos-Herakleia,145,80145,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Group of people|Other > notes,The dead is shown as a farmer; next to him a standing woman; under him Hermes Psychopompos,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,"heros,",,,,None,,,,No,No,"Sokrates, child of, partner of, grandchild of,",1,1,Greek only,,
12545,"Ctibor, Jan *",Yes,Perinthos-Herakleia,146,80146,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,18,,"Chaire, Parodita,Parodeita,",,,,,,None,,,,No,Yes,"Sofrosyne, child of, partner of Unknown, grandchild of,",1,2,Greek and Uncertain,,
12546,"Ctibor, Jan *",Yes,Perinthos-Herakleia,147,80147,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9591751 40.967067),2 Vicinity,,No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,10,"Kleronomos, Polis,","Kateskeuasen, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,Yes,"Zotikos, child of Soulpikios, partner of Firmeine, grandchild of, Firmeine, child of, partner of Zotikos, grandchild of,",2,3,Greek and Roman,,
12744,"Ctibor, Jan *",Yes,Perinthos-Herakleia,189,80189,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9608917 40.9674559),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Horse rider,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Menekrate, child of, partner of, grandchild of,",1,1,Greek only,,
12842,"Ctibor, Jan *",Yes,Perinthos-Herakleia,213,80213,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9584026 40.9673911),2 Vicinity,,No,N/A,No,Stone,Marble,,Other,9 Undeterminable,1 Relief,2 Figural,,Funerary portrait,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Verse,,Irregular,Private,,Funerary,,8,,,,"Acheron, heros,",,,,None,,"Lesbos, Efesos,",2,No,No,,0,0,No Name,,
12843,"Ctibor, Jan *",Yes,Perinthos-Herakleia,214,80214,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9584026 40.9673911),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,7 Drawing,1 Relief,2 Figural,,Group of people,"Standing man, woman and girl",Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Verse,,Irregular,Private,,Funerary,,14,,,,"Hermes, Heracles, Tyche, theos, Hades, heros,",,,,None,,,,No,No,"Doras, child of Diokles, partner of, grandchild of,",1,1,Greek only,,
12844,"Ctibor, Jan *",Yes,Perinthos-Herakleia,215,80215,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9585743 40.9821659),1 Certain,Found in the northern necropolis,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Verse,Roman style,Irregular,Private,,Funerary,,8,,"Stele, Parodita,Parodeita,",,"Hermes, Moirai,",,,,None,,,,No,No,,0,0,No Name,,
12849,"Ctibor, Jan *",Yes,Perinthos-Herakleia,220,80220,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9604626 40.9673263),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Verse,,Irregular,Private,,Funerary,,10,"Polis, Boule,",,,,"Pallas,",Regional,,None,,,,No,No,"Proklos, child of Unknown, partner of, grandchild of,",1,2,Roman and Uncertain,,
12852,"Ctibor, Jan *",Yes,Perinthos-Herakleia,223,80223,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9604626 40.9673263),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,7 Drawing,1 Relief,2 Figural,,Horse rider,,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Verse,,Irregular,Private,,Funerary,,7,,"Chaire, Mneias, Charin,",,,,,,None,,,,No,No,"Maron, child of, partner of, grandchild of, Dafnos, child of, partner of, grandchild of,",2,2,Greek only,,
12932,"Ctibor, Jan *",Yes,Perinthos-Herakleia,248,80248,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(28.2049942 41.1321245),2 Vicinity,Found near village called Kilicli near Silivri,No,N/A,No,Metal,Marble,,Other,1 Intact,4 N/A,,,,stamp on a brick,No,50,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Other > notes,,Weight,7,,,,,,,,None,,"Perinthos,",1,No,No,,0,0,No Name,,
12940,"Ctibor, Jan *",Yes,Perinthos-Herakleia,256,80256,,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.9595184 40.9673911),2 Vicinity,,No,N/A,No,N/A,,,N/A,9 Undeterminable,4 N/A,,,,,No,1,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Other > notes,,boundary inscription,3,"Horos,","Agathe tyche,",,,,,,None,,,,No,No,,0,0,No Name,,
12985,"Ctibor, Jan *",Yes,Perinthos-Herakleia,278,80278,,Yenciftlik,,Perinthos-Herakleia,12986,POINT(27.8125763 41.020319),2 Vicinity,2km W of the village Yenciftlik,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Floral motive,,Sarcophagus,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Public,,Dedicatory,Statue of an emperor. Private? Official?,5,"Kaisar,","Agathe tyche,",,,,,,None,,,,Yes,No,,0,0,No Name,,
12987,"Ctibor, Jan *",Yes,Perinthos-Herakleia,279,80279,,Yenciftlik,,Perinthos-Herakleia,12986,POINT(27.8517151 41.0130658),1 Certain,Found by the well near the village,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,4 N/A,,,,Funereal alter,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,"Kateskeuasen,",,,,,,None,,,,No,No,"Unknown, child of [?]stos, partner of, grandchild of,",1,1,Uncertain,,
12988,"Ctibor, Jan *",Yes,Perinthos-Herakleia,280,80280,,Yenciftlik,,Perinthos-Herakleia,12986,POINT(27.8685379 40.9951884),1 Certain,"2km SE of Yenciftlik, near the mound ""Kokonartepe""",No,N/A,No,Stone,Marble,,Vessel,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Naiskos,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,"Etheke,",,,,,,None,,,,No,No,,0,0,No Name,,
12990,"Ctibor, Jan *",Yes,Perinthos-Herakleia,282,80282,,Yenciftlik,,Perinthos-Herakleia,12986,POINT(27.8510284 41.0148792),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,4 N/A,,,,,Yes,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary|Dedicatory,,6,,"Theois Katachthoniois,",,"bomos, heros,",,,,None,,,,No,No,"Gamikos, child of Alexandros, partner of, grandchild of, Zosimos, child of Alexandros, partner of, grandchild of,",2,2,Greek only,,
12997,"Ctibor, Jan *",Yes,Perinthos-Herakleia,289,80289,,Aytepe,,Perinthos-Herakleia,13013,POINT(27.7112961 41.0267944),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,Milestone,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,"Doron,",,"thea, Hera,",,,,None,,,,No,No,"Claudia, Filippis, child of, partner of, grandchild of,",1,2,Greek and Roman,,
13022,"Ctibor, Jan *",Yes,Perinthos-Herakleia,294,80294,,Corlu,Tzurulon,Perinthos-Herakleia,13037,POINT(27.8091431 41.1600461),2 Vicinity,,No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,Altar?,No,1,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,"Strategos,","Eucharisterion,",,,,,,None,,"Perinthos, Astike,",2,No,No,"Tiberios, Ioulios, Toullos (Tullus), child of, partner of, grandchild of,",1,1,Roman only,,
13027,"Ctibor, Jan *",Yes,Perinthos-Herakleia,303,80303,,G³m³syaka (Eski Eregli),,Perinthos-Herakleia,13043,POINT(28.0446625 41.0493239),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,4 N/A,,,,,No,1,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,2,"Autokrator,","Agathe tyche,",,,,,,None,,,,Yes,No,,0,0,No Name,,
13044,"Ctibor, Jan *",Yes,Perinthos-Herakleia,304,80304,,G³m³syaka (Eski Eregli),,Perinthos-Herakleia,13043,POINT(28.0431175 41.0463463),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,Base of a statue,Yes,1,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,7,,,"Stefanosai,","thea, Hygeia,",,,,None,,"Bathonea,",1,No,No,"Stratoneikos, child of, partner of, grandchild of,",1,1,Greek only,,
13045,"Ctibor, Jan *",Yes,Perinthos-Herakleia,305,80305,,G³m³syaka (Eski Eregli),,Perinthos-Herakleia,13043,POINT(28.0450058 41.0469936),2 Vicinity,,No,N/A,No,Stone,,,N/A,9 Undeterminable,4 N/A,,,,,No,1,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,"Polis, Fiskos,","Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Ioulia, Kleopatra, child of, partner of, grandchild of,",1,2,Greek and Roman,,
13605,"Kobierska, Marketa *",Yes,IG Bulg 5,5691,75691,,Helitse-Hilitsa (Ihtiman),,Serdica,13606,POINT(23.8176298 42.4391358),1 Certain,,No,Habitation,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Column,,,No,61,61,Roman,1,,,,,,,1,,,,,,,,Yes,Prose,,Irregular,Public,Honorary decrees,,,13,,,,,,,,None,,"Thrake,",1,No,No,"Nero, Claudius, child of, partner of, grandchild of, Claudius, child of, partner of, grandchild of, Germanicus, Caesar, child of, partner of, grandchild of, Tiberius, Caesar, Augustus, child of, partner of, grandchild of, Augustus, child of, partner of, grandchild of, Caesar, Augustus, Germanicus, child of, partner of, grandchild of, Titus, Iulius, Ustus, child of, partner of, grandchild of,",7,7,Roman only,,
13755,"Kobierska, Marketa *",Yes,IG Bulg 5,5883,75883,,Gorna Gradeshnitsa and Ilindentsi,Neine,Vallis Strimonis medii,10905,POINT(23.2271576 41.6645127),1 Certain,Found in a place called Rukaloto,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,77,77,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,,,,10,"Demos,",,,"theos, Isis, Sarapis / Serapis,",,,"Neinenai, Kimbroi,",Mixed,Mixed,,,No,No,"Beithys, Noumerios, child of Krispos, partner of, grandchild of, Mokas, child of Drakolas, partner of, grandchild of, Kaldenthos, child of Asos, partner of, grandchild of, Mokas, child of Keilaibeithys, partner of, grandchild of, Bitoulousos, child of Mokas, partner of, grandchild of,",5,10,Mixed names,,
13974,"Janouchova, Petra *",Yes,IK Sestos,29,90029,,Kilia,Koila,Koila,13975,POINT(26.3596129 40.2094092),2 Vicinity,ancient Koila,No,N/A,No,N/A,,,N/A,9 Undeterminable,4 N/A,,Architectural moulding,,sarcophagus,No,55,55,Roman,1,,,,,,,1,,,,,,,,Yes,Prose,,Irregular,Public,Other > notes,,"Latin only, building dedication, bath construction",9,,,,,,,,None,,,,No,No,,0,0,No Name,,
14054,"Janouchova, Petra *",Yes,IK Sestos,45,90045,,Hexamili,,Lysimacheia,14055,POINT(26.8792534 40.6024841),3 Region,"found in Burneri, near Hexamili",No,N/A,No,N/A,,,N/A,9 Undeterminable,4 N/A,,,,,No,98,114,Roman,2|1,,,,,,,0.5,0.5,,,,,,,Yes,Prose,,Irregular,Public,Honorary decrees,,Latin only,10,,,,,,,,None,,,,No,No,"Gaios, Manlios, Felix, child of, partner of, grandchild of,",1,1,Roman only,,
14085,"Janouchova, Petra *",Yes,IK Sestos,58,90058,,Eceabat,Madytos,Madytos,13971,POINT(26.3567162 40.1825456),2 Vicinity,found in Eceabat,No,N/A,No,N/A,,,N/A,9 Undeterminable,4 N/A,,,,,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Verse,,Irregular,Private,,Funerary,,14,,"Parodita,Parodeita,",,"tafos,",,,,None,,,,No,No,"Doxa, child of Satorninos, partner of, grandchild of, Satorninos, child of, partner of Kale, grandchild of,",2,3,Greek and Roman,,
14183,"Janouchova, Petra *",Yes,IK Byzantion,10,95010,,Baltaliman,Phidaleia,Byzantion,14184,POINT(29.0501261 41.0969793),3 Region,"N from Rumeli Hisar, W Bosporus, reused in a palace",Yes,Secondary,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Other > notes,herm,No,1,20,Roman,1,,,,,,,1,,,,,,,,No,Verse,,Irregular,Private,,Dedicatory,,6,,,,"Nereus, Nymfai, Nereidai,",,,,None,,,,No,No,,0,0,No Name,,
14300,"Janouchova, Petra *",Yes,IK Byzantion,30,95030,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.775342 41.0086579),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,85,96,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,,mystai of Dionysos Kallon collegium,12,"Gymnasiarches,","Agathe tyche,",,"Dionysus, Mystai,","Kallon,",Subregional,,None,,"Philokterea,",1,No,No,"Rhoufos (Roufos), child of Diodoros, partner of, grandchild of,",1,2,Greek and Roman,,
14304,"Janouchova, Petra *",Yes,IK Byzantion,31,95031,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7786865 41.0068481),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,85,96,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,,,9,,"Agathe tyche,",,"Mystai, Dionysus,","Kallon,",Subregional,,None,,,,No,No,"Semnos, child of, partner of, grandchild of, Lollia, Katylle, child of, partner of, grandchild of,",2,2,Greek and Roman,,
14308,"Janouchova, Petra *",Yes,IK Byzantion,32,95032,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7718201 40.9970023),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,50,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,,,8,"Gymnasiarches,","Charin,",,"archiereus, Mystai, Dionysus,","Kallon,",Subregional,,None,,,,No,No,"Dionysios, child of Dionysios, partner of, grandchild of, Soterichos, child of Ariston, partner of, grandchild of, Semnos, child of Lollia, partner of, grandchild of, Lollia, Katylle, child of, partner of, grandchild of,",4,5,Greek and Roman,,
